category	date	count	neg_count	neu_count	pos_count	neg_score	neu_score	pos_score	wt_neg	wt_neu	wt_pos
Finance	2022-12-12	1474	441	633	400	337.8430824279785	443.0289306640625	301.1279830932617	444.76891593192704	616.0190311092883	413.2120569627732
Finance	2022-12-13	1525	598	528	399	333.1116409301758	404.3246078491211	316.5637741088867	521.5220089042559	575.7902631983161	427.6877276916057
Finance	2022-12-14	446	145	180	121	90.8317174911499	138.11082649230957	101.05744552612305	130.74020149884745	188.1648229341954	127.09497240046039
Finance	2022-12-15	486	58	257	171	51.98832702636719	68.9854507446289	38.02621078491211	63.432318814098835	186.45620280969888	236.11147369630635
Finance	2022-12-16	3312	582	467	2263	291.0032768249512	359.23657608032227	225.76015281677246	542.6203718972392	746.8589758425951	2022.5206667645834
Finance	2022-12-17	850	262	290	298	201.11750030517578	232.5133819580078	169.36911010742188	242.3916751559591	306.95303683914244	300.6552885752171
Finance	2022-12-18	1187	477	433	277	301.9974002838135	368.7668342590332	255.23573112487793	406.03004947293084	468.8696899442002	312.100266199559
Finance	2022-12-19	3837	1783	1497	557	588.9682922363281	740.3388977050781	411.69287872314453	1382.9542496898212	1702.2765735993162	751.7691693352535
Finance	2022-12-20	1749	554	758	437	420.1907730102539	625.3317565917969	379.47750091552734	521.3289769168478	747.1825436428189	480.4884812235832
Finance	2022-12-21	622	257	257	108	140.37088775634766	184.18209075927734	115.44701766967773	241.49412161507644	245.15994388703257	135.34593238681555
Finance	2022-12-22	21803	1418	13600	6785	624.2335433959961	976.6544189453125	585.1120376586914	2187.2845086200396	10882.144561889581	8733.57082863152
Finance	2022-12-23	1684	596	524	564	377.738977432251	447.1504249572754	340.1106128692627	543.1793698752299	617.6105324970558	523.2101006377488
Finance	2022-12-24	1980	583	768	629	414.5656450986862	586.9491500854492	452.48518228530884	542.2693179287016	774.6097167385742	663.1209661834873
Finance	2022-12-25	1166	331	347	488	279.03458404541016	330.70399475097656	447.26145362854004	314.5653213884216	365.8165954556316	485.618083155714
Finance	2022-12-26	1080	264	525	291	231.080078125	340.8354949951172	276.0844421386719	292.54511723364703	470.985817798879	316.4690638757311
Finance	2022-12-27	108	18	28	62	15.745016098022461	23.892118453979492	13.362871170043945	17.39706971310079	34.33027515653521	56.272654245607555
Finance	2022-12-28	870	271	333	266	224.86218452453613	303.46611404418945	202.67168283462524	253.10430123552214	358.60146127454937	258.29423893243074
Finance	2022-12-29	594	175	224	195	147.67355728149414	200.74555206298828	175.58087921142578	159.73498587240465	234.23242447897792	200.03258722601458
Finance	2022-12-30	446	136	183	127	92.47459030151367	140.51552200317383	118.00988388061523	123.45583098218776	184.10791784711182	138.43625195370987
Finance	2023-01-01	1911	424	632	855	332.1004695892334	484.03135681152344	510.8681945800781	411.09901133726817	657.0637847064063	842.8371883323416
Finance	2022-12-31	404	229	112	63	83.65884399414062	102.16259002685547	58.17857360839844	167.73035938758403	154.15930749569088	82.11032522423193
Finance	2023-01-02	1793	554	782	457	408.5568017959595	572.9015426635742	407.54163932800293	534.2702427069889	756.542711596936	502.18703884538263
Finance	2023-01-03	840	288	330	222	227.4814453125	283.3688430786133	209.1497344970703	269.64549166033976	326.7954720919952	243.55903534498066
Finance	2023-01-04	833	246	315	272	194.98007202148438	271.96083068847656	178.05908966064453	223.1349544848781	341.1105336882174	268.75451147183776
Finance	2023-01-05	812	166	479	167	139.94312286376953	202.89900588989258	153.1578426361084	155.32134519482497	415.59598521422595	241.08264534547925
Finance	2023-01-06	911	300	292	319	194.6952133178711	254.58119583129883	211.72358512878418	265.7812520926818	321.2638634350151	323.95488404948264
Finance	2023-01-08	1552	342	791	419	255.7119655609131	330.9339828491211	276.3540554046631	364.75591178564355	651.8513555377722	535.3927231342532
Finance	2023-01-07	170	37	85	48	27.941085815429688	76.67901611328125	51.37990188598633	33.937944692443125	81.67995139304549	54.38210432091728
Finance	2023-01-09	704	192	332	180	135.20757293701172	200.34587478637695	137.44654178619385	181.2320543739479	328.6733430903405	194.09460314549506
Finance	2023-01-10	3548	2113	819	616	348.1231384277344	550.14697265625	422.7298812866211	1444.9907905670116	1480.3786261705682	622.6305399085395
Finance	2023-01-11	1525	408	558	559	303.2035598754883	402.1258087158203	397.67065048217773	390.1420127246529	558.7737670280039	576.0842196857557
Finance	2023-01-12	251	68	110	73	55.9950795173645	90.15571403503418	46.84921383857727	65.92568321432918	113.64828870398924	71.42602851986885
Finance	2023-01-13	937	289	379	269	218.1272430419922	318.21876525878906	201.65401458740234	262.4805855359882	383.57187347486615	290.9475414156914
Finance	2023-01-14	438	109	227	102	90.44183349609375	167.54494857788086	90.01321792602539	111.76716974750161	207.46019740449265	118.77263352228329
