category	date	count	neg_count	neu_count	pos_count	neg_score	neu_score	pos_score	wt_neg	wt_neu	wt_pos
Tech	2022-08-01	234	97	111	26	90.31212	107.87572	35.81213	93.0042179665761	113.68387556634843	40.3119069528766
Tech	2022-08-02	165	63	82	20	57.88703	79.806206	27.306719	66.71980151697062	89.88933311589062	35.39086463442072
Tech	2022-08-03	31	8	18	5	8.94117	15.407567	6.6512637	9.634343625977635	16.929449893534184	7.436206225771457
Tech	2022-08-04	12	2	4	6	1.7957981	4.7801723	5.42403	1.795798025559634	4.78017209097743	5.424030084162951
Tech	2022-08-05	84	31	45	8	31.26754	40.636604	12.095857	35.22061504563317	47.104184022173285	13.675201555714011
Tech	2022-08-06	80	33	38	9	30.552238	37.199627	12.248126	39.03723296162207	163.1670627463609	210.7957155709155
Tech	2022-08-07	153	57	82	14	53.86531	76.334984	22.799694	71.83327080891468	118.42281096801162	26.74391815531999
Tech	2022-08-08	301	120	148	33	118.13394	135.56964	47.296417	1095.162076484994	419.953102324158	68.88487249938771
Tech	2022-08-09	389	164	178	47	147.19127	177.43735	64.371346	159.3246945257997	202.59992608986795	75.07537904195487
Tech	2022-08-10	243	107	112	24	95.66557	110.56712	36.76724	99.92645516386256	143.4564279327169	40.61711573274806
Tech	2022-08-11	2	0	2	0	0.41909334	1.4123983	0.16850838	0.41909334436059	1.412398338317871	0.1685083732008934
Tech	2022-08-12	238	87	123	28	86.008286	112.15536	39.836292	93.02041872474364	119.46954141557217	42.51003967132419
Tech	2022-08-13	105	47	49	9	43.237827	47.006382	14.755801	45.67425296688453	51.60633625090122	16.71941124740988
Tech	2022-08-14	301	121	143	37	108.45211	139.83817	52.70961	120.03411213797516	159.839426567778	58.12646201904863
Tech	2022-08-15	224	79	115	30	77.94128	107.37527	38.68343	80.39983658120036	108.67529184836894	38.9248711313121
Tech	2022-08-16	408	145	200	63	135.25273	192.56015	80.18702	162.56257434748113	343.84079432766885	128.5966379782185
Tech	2022-08-17	18	7	9	2	6.6125174	8.370318	3.0171635	8.256881446577609	13.763052091002464	5.98006621748209
Tech	2022-08-18	96	35	48	13	32.796906	45.232693	17.970427	39.90931459912099	47.75900381524116	19.331682114861906
Tech	2022-08-19	371	133	189	49	131.57416	173.6761	65.74982	216.24308031680997	245.4431708799675	95.31375228939578
Tech	2022-08-20	413	163	210	40	148.7151	203.79004	60.49483	173.31755268061534	316.98611170984805	86.69633951224387
Tech	2022-08-21	263	94	147	22	91.62858	131.39142	39.980007	103.14307890448254	178.84625728428364	48.0106654483825
Tech	2022-08-22	343	132	164	47	125.37025	154.66583	62.96393	3065.08018952969	1085.2155836597085	166.70444852719083
Tech	2022-08-23	13	7	5	1	6.571863	4.9499006	1.4782362	6.571863145800307	4.949900470674038	1.4782364084385335
Tech	2022-08-24	505	203	236	66	190.8321	226.22214	87.9457	211.7813856448047	265.354872405529	107.86374248703942
Tech	2022-08-25	79	41	25	13	34.564148	31.31726	13.118592	47.56057852646336	87.95848079584539	18.48094102134928
Tech	2022-08-26	164	54	86	24	55.631172	76.9777	31.391106	63.47591512440704	86.74459931254387	34.779484083876014
Tech	2022-08-27	67	27	33	7	25.901382	30.903631	10.19499	28.86052792961709	41.74196911416948	11.397502625361083
Tech	2022-08-28	2	1	1	0	0.53660184	1.3092775	0.15412062	0.5366018265485764	1.3092775344848633	0.1541206166148185
Tech	2022-08-29	101	40	45	16	36.640335	46.177784	18.181877	39.00959950685501	47.69817402400077	19.292226251680404
Tech	2022-08-30	40	19	16	5	16.515413	16.821037	6.663548	17.294040369801223	23.472247689962387	8.233712055254728
Tech	2022-08-31	81	33	37	11	30.617334	35.89154	14.491134	34.72806875407696	55.51250623166561	17.759426414966583
Tech	2022-09-01	147	67	56	24	58.98163	60.72053	27.297842	59.65831060218625	63.54001794476062	29.801670209970325
Tech	2022-09-02	386	148	189	49	142.06462	177.13908	66.79632	245.6342373294756	245.42008866835383	81.94567591743544
Tech	2022-09-03	196	69	101	26	70.88203	90.14092	34.977043	89.68055521207862	790.5518720187247	1383.767693449743
Tech	2022-09-04	482	196	246	40	178.41476	234.20311	69.38227	196.54917642846704	254.97265882231292	73.47816392406821
Tech	2022-09-05	255	99	122	34	94.90751	115.544815	44.54769	105.72087464900687	138.04672332666814	51.23240063013509
Tech	2022-09-06	23	10	10	3	9.113812	10.48254	3.4036486	9.113812134135514	10.482539281249046	3.4036486921831965
Tech	2022-09-07	20	8	10	2	6.7165713	10.312195	2.9712338	7.760343223344535	11.204022869467735	3.0356334783136845
Tech	2022-09-08	320	123	153	44	116.28021	142.73326	60.98647	171.41699326829985	178.6099014542997	69.9731067456305
Tech	2022-09-09	118	51	54	13	45.592808	55.524223	16.88296	49.63343686144799	74.01217455789447	23.35438788868487
Tech	2022-09-10	364	137	183	44	129.77794	174.7021	59.519966	136.19438459095545	217.20879994891584	78.59681512927637
Tech	2022-09-11	85	37	37	11	33.0426	37.19369	14.763702	33.502779512666166	37.65807103086263	14.839149754028767
Tech	2022-09-12	291	105	143	43	102.11708	133.95972	54.92326	117.19169669691472	142.42354191839695	63.38476144708693
Tech	2022-09-13	215	66	122	27	66.61991	108.74195	39.638126	70.64797875494696	129.87414549849927	54.47787642944604
Tech	2022-09-14	6	3	3	0	2.9430954	2.807374	0.2495308	2.943095341324806	2.807373896241188	0.2495308062061667
Tech	2022-09-15	55	22	30	3	20.806402	27.481518	6.71208	22.05917022400536	29.546350352466103	7.394479669164866
Tech	2022-09-16	309	95	180	34	98.80741	157.91118	52.28136	103.54297333629802	169.60536335594952	55.85166376456618
Tech	2022-09-17	55	22	28	5	21.11173	26.317816	7.5704513	24.371962441829965	28.56780781969428	8.060229683760554
Tech	2022-09-18	613	240	304	69	229.3071	286.88123	96.811424	269.65989615698345	329.1501205358654	135.18998423218727
Tech	2022-09-19	276	108	139	29	101.81446	130.93082	43.254715	107.65019637311345	138.53493565134704	46.81486928230152
Tech	2022-09-20	94	32	43	19	30.67963	41.157265	22.163103	35.200788082554936	44.05312890931964	22.746082750614733
Tech	2022-09-21	62	27	23	12	23.484186	24.034678	14.481138	24.1371972814668	24.358402654528614	14.504399966914209
Tech	2022-09-22	272	103	129	40	96.9149	124.08888	50.99622	103.01093038450928	141.045680324547	54.94338932400569
Tech	2022-09-23	374	140	188	46	134.05525	176.71568	63.2291	146.9602786626201	197.54586656298488	87.49385253153741
Tech	2022-09-24	285	114	138	33	105.761055	131.4752	47.763653	107.14243809459732	137.9407282131724	49.91683335229754
Tech	2022-09-25	74	27	38	9	27.162476	35.02076	11.816764	27.16936120460741	35.17527882754803	12.655359606258571
Tech	2022-09-26	192	79	85	28	74.94147	81.97803	35.0805	77.96442195726559	86.60395820066333	39.43162025464699
Tech	2022-09-27	20	6	8	6	6.52028	8.192389	5.287332	7.902955432422459	10.735673248767853	5.361371222883463
Tech	2022-09-28	395	155	171	69	146.15076	171.62918	77.22006	167.3258088446455	223.3832428921014	88.29094886314124
Tech	2022-09-29	170	61	90	19	61.377625	79.334175	29.288206	66.21343082550447	98.39811191149056	37.38845710176975
Tech	2022-09-30	407	194	171	42	175.38951	169.33621	62.27423	192.3130409521982	186.8910004813224	70.79595913551748
Tech	2022-10-01	217	86	103	28	82.94648	99.83939	34.214127	86.31689872441348	104.5513018304482	36.13179953815416
Tech	2022-10-02	76	24	41	11	21.725616	36.893456	17.38092	23.07954127457924	37.54076902102679	18.379689989145845
Tech	2022-10-03	8	3	4	1	3.012278	3.683372	1.3043503	3.012278001755476	3.683371715247631	1.3043503006920218
Tech	2022-10-04	119	43	56	20	42.2015	52.281593	24.516926	45.654007527278736	56.81359563441947	25.5323969097808
Tech	2022-10-05	49	22	19	8	20.622316	19.205223	9.172466	20.62231076671742	19.205223113298416	9.172465833369642
Tech	2022-10-06	32	9	14	9	9.054193	12.588131	10.357679	9.227194477338344	14.454823575913906	13.317982528358698
Tech	2022-10-07	236	86	115	35	87.198586	103.38906	45.41234	112.98725119396111	112.11685703555122	50.89588912576437
Tech	2022-10-08	204	86	87	31	79.68493	85.32144	38.993614	91.68746751884464	99.70859027188273	64.60394268902019
Tech	2022-10-09	500	194	241	65	183.43925	233.28253	83.27827	201.83970078709532	250.2830108357593	88.87728866469115
Tech	2022-10-10	187	69	89	29	66.98592	85.002144	35.01187	71.56167311826721	101.2949613723904	131.14335987111554
Tech	2022-10-11	57	25	24	8	23.41822	23.9389	9.642876	35.07119548879564	41.95947507396341	10.96933067869395
Tech	2022-10-12	158	56	75	27	54.638885	70.61155	32.749577	57.514720545616	72.20592006668448	39.27935874601826
Tech	2022-10-13	81	25	37	19	24.648634	34.889645	21.461714	25.174263269407675	37.28408957645297	25.541647602804005
Tech	2022-10-14	186	74	94	18	67.01751	91.25343	27.729065	76.39309440075886	97.76843008957805	29.83847501827404
Tech	2022-10-15	152	54	76	22	53.614243	70.511055	27.87473	61.560073124826886	74.16922798007727	28.27069933479652
Tech	2022-10-16	293	98	145	50	98.367035	134.64827	59.984596	103.388466429431	147.62183612585068	72.9896976556629
Tech	2022-10-17	41	10	22	9	10.570189	21.059132	9.370677	10.647351828403773	23.54871343076229	9.803935334086418
Tech	2022-10-18	49	16	24	9	16.025434	21.750553	11.224011	16.507675564382225	22.748452241532505	12.743871867191046
Tech	2022-10-19	183	72	85	26	69.07328	80.78943	33.1373	75.74821967817843	84.38564223796129	35.86613821843639
Tech	2022-10-20	209	86	97	26	80.2465	92.890465	35.863033	111.51253443560564	116.2283723698929	41.25909528695047
Tech	2022-10-21	93	41	36	16	36.625633	38.815132	17.55924	44.217823738465086	51.321563038975	20.460612904746085
Tech	2022-10-22	77	30	30	17	26.124989	32.511543	18.363462	27.161408654646948	36.076256250962615	32.76233508205041
Tech	2022-10-23	180	76	81	23	71.22829	79.98361	28.788155	73.82250127568841	82.06377360224724	30.113725326489657
Tech	2022-10-24	144	50	73	21	47.1309	68.61761	28.251497	51.77974147174973	73.9204256311059	29.299833035562187
Tech	2022-10-25	236	88	125	23	86.56398	113.61086	35.82522	97.44042366929352	122.13208501879126	38.4274915442802
Tech	2022-10-26	223	107	91	25	95.30022	94.44318	33.256577	99.16763697634453	101.0640550982207	51.76830784277991
Tech	2022-10-27	404	148	196	60	142.19623	183.65599	78.14784	152.33872768864967	203.4112365646288	88.25003590621054
Tech	2022-10-28	286	113	138	35	107.80196	130.8259	47.37222	314.7984379462432	513.9078780543059	112.2937060818076
Tech	2022-10-29	61	23	33	5	23.560091	29.956213	7.483695	487.3222669418901	395.9095179140568	35.768221407197416
Tech	2022-10-30	129	47	69	13	45.238617	62.73157	21.029812	46.35998139064759	66.99070804845542	31.649310298729688
Tech	2022-10-31	223	82	105	36	77.280235	97.51423	48.205498	79.31415410945192	103.57651009969412	50.10933562275022
Tech	2022-11-01	191	72	97	22	73.00855	89.63135	28.360098	76.14046084857546	97.06864207983016	29.790897006634623
Tech	2022-11-02	310	132	145	33	120.773155	142.49268	46.73408	147.8229540558532	157.61756388749927	53.55948292883113
Tech	2022-11-03	264	116	117	31	107.3816	114.2307	42.387714	111.64089276385494	128.53585796803236	55.82324781594798
Tech	2022-11-04	148	63	71	14	59.017334	66.92764	22.05502	60.47638592659496	68.32390084303916	23.199713453650475
Tech	2022-11-05	126	40	71	15	41.162315	61.748432	23.089262	46.72140027116984	65.08935484290123	24.189244883600622
Tech	2022-11-06	78	32	41	5	30.699846	35.61588	11.68428	30.831270601134747	37.26467674225569	11.904052551370114
Tech	2022-11-07	145	55	70	20	52.88195	64.90315	27.214905	63.554031369509175	67.90417814534158	29.541789518203583
Tech	2022-11-08	54	22	28	4	22.383219	24.832684	6.7840967	24.30770628200844	26.389822594821453	7.302470964379609
Tech	2022-11-09	3	0	2	1	0.80732584	1.2288563	0.96381795	0.8073258074000478	1.2288562655448914	0.9638179317116736
Tech	2022-11-10	248	91	135	22	92.231865	118.06791	37.700253	117.53818051167764	193.2304595317692	55.23135788552463
Tech	2022-11-11	40	13	21	6	12.941103	19.409359	7.6495376	14.165150048676878	24.8629828915	8.97186698205769
Tech	2022-11-12	64	25	32	7	23.726103	30.352962	9.920927	24.805471463594586	31.20981132797897	9.984716944396496
Tech	2022-11-13	96	36	47	13	34.088543	44.501835	17.409626	41.50296843866818	53.64505256805569	17.851977775339037
Tech	2022-11-14	29	11	16	2	9.097479	15.032714	4.869808	9.202222978230566	15.884339958429337	4.9134371555410326
Tech	2022-11-15	258	102	128	28	97.94269	118.290085	41.767292	106.02927907649428	124.90861987322567	44.06210168916732
Tech	2022-11-16	2	0	1	1	0.075774014	1.0747244	0.8495014	0.0757740102708339	1.074724480509758	0.8495013862848282
Tech	2022-11-17	276	98	136	42	96.674904	126.473976	52.85114	102.4037806072738	133.88395670149475	57.71226207632572
Tech	2022-11-18	93	35	46	12	33.17848	43.299866	16.521656	36.75941780232824	45.570245027542114	16.67033672751859
Tech	2022-11-19	69	28	32	9	25.301458	31.149246	12.549295	28.09575182199478	34.03676309529692	12.867484659422187
Tech	2022-11-20	269	104	139	26	100.55082	124.342865	44.10636	104.60486068739556	144.35043985769153	51.04469968006015
Tech	2022-11-21	159	61	74	24	56.839638	71.99321	30.16715	58.83037815988064	74.46936982683837	44.70025096135214
Tech	2022-11-22	230	83	105	42	80.19144	102.01625	47.792294	102.646103360923	134.32930533401668	53.024590611923486
Tech	2022-11-23	30	14	14	2	12.858979	13.4141445	3.7268775	54.95668321335688	29.33933163620532	4.703988523222506
Tech	2022-11-24	109	50	45	14	43.720276	46.68727	18.592472	44.59103256068192	50.90336256101728	23.50560406828299
Tech	2022-11-25	328	142	145	41	129.95334	143.99689	54.04979	145.4331722946372	160.65878225583583	66.90804646303877
Tech	2022-11-26	242	100	120	22	89.55642	115.05345	37.39012	452.9527969113551	200.9180174916983	74.12917894264683
Tech	2022-11-27	107	45	46	16	40.546276	46.106964	20.346754	42.97831046767533	47.36771505232901	21.65397383039817
Tech	2022-11-28	169	66	85	18	63.689163	77.62619	27.684626	63.79352883575484	78.40974364802241	27.79672750784084
Tech	2022-11-29	184	71	94	19	68.03818	86.85705	29.10478	73.82391290017404	90.72047226130962	29.455614034086462
Tech	2022-11-30	144	55	72	17	54.10832	65.517715	24.37397	55.47780789854005	68.630465737544	26.891726423520595
Tech	2022-12-01	82	41	40	1	37.245663	36.248837	8.505492	39.769841658417135	38.90951273590326	9.32064611883834
Tech	2022-12-02	122	55	53	14	49.52004	52.734783	19.745174	57.06179584178608	61.19237377960235	20.745830521918837
Tech	2022-12-03	156	61	79	16	61.09337	70.68837	24.218252	72.57687742449343	78.15282701514661	25.27029584068805
Tech	2022-12-04	207	79	98	30	78.150665	92.83721	36.012123	116.8356572368648	153.35118174739182	44.81316509703174
Tech	2022-12-05	89	33	35	21	29.684929	38.498928	20.81614	33.80914820940234	45.08874327223748	24.10210807062685
Tech	2022-12-06	29	8	19	2	9.715675	14.894927	4.3893986	16.754075954668224	32.960164338350296	9.285759700462222
Tech	2022-12-07	282	82	165	35	85.66842	141.57176	54.75975	91.82446867623366	167.17991490662098	63.99561651190743
Tech	2022-12-08	157	60	79	18	58.771202	73.229195	24.999565	75.85767850000411	89.78699292987585	29.355328449979424
Tech	2022-12-09	269	93	134	42	89.462234	127.69627	51.84158	95.83190075377934	134.4106648005545	53.75743395043537
Tech	2022-12-10	5	2	2	1	1.7436638	2.437305	0.81903124	1.74366376362741	2.4373050183057785	0.819031217135489
Tech	2022-12-11	290	122	128	40	106.71722	133.51378	49.769024	156.15082389418967	738.1478318292648	133.701369847171
Tech	2022-12-12	35	14	18	3	11.697493	17.626633	5.6758766	11.724496964830903	21.19163243472576	8.08387004584074
Tech	2022-12-13	4	0	2	2	0.5188689	1.9694757	1.5116554	0.518868962302804	1.9694757163524628	1.511655442416668
Tech	2022-12-14	11	3	5	3	3.6941202	4.896271	2.4096088	3.694119960069656	4.896271333098412	2.4096088176593184
Tech	2022-12-15	102	42	50	10	39.31186	46.911884	15.776265	49.90673068515025	49.52825103979558	16.565018798224628
Tech	2022-12-16	120	43	60	17	42.528133	55.305088	22.166773	50.38299202616327	57.83297609165311	22.78403162397444
Tech	2022-12-17	18	4	12	2	4.9201593	9.839512	3.2403283	5.283666859380901	10.407663831487298	3.3086693538352847
Tech	2022-12-18	173	61	87	25	60.287926	80.14773	32.564323	66.63069090654608	106.81469641067088	44.55461134528741
Tech	2022-12-19	27	5	19	3	6.901329	15.497991	4.6006804	7.725842110812664	20.501273185014725	7.772884463425726
Tech	2022-12-20	99	29	55	15	29.693624	49.616962	19.689407	30.63455382571556	50.82274511223659	21.542701492086053
Tech	2022-12-21	70	22	36	12	23.102242	32.978745	13.919023	23.275396041804925	34.32656716555357	36.39803789090365
Tech	2022-12-22	83	41	36	6	34.68705	37.447292	10.865658	34.68704386265017	37.447297343984246	10.865658304654062
Tech	2022-12-23	93	35	48	10	34.125107	44.32709	14.547801	34.12510254071094	44.32709660194814	14.547800577245653
Tech	2022-12-24	144	64	61	19	58.379726	60.29642	25.323849	59.812203323002905	64.34989162255079	27.837904343847185
Tech	2022-12-25	107	43	54	10	37.996014	51.71952	17.28447	50.82270653662272	54.352296707220376	17.824995974078774
Tech	2022-12-26	166	66	79	21	63.520767	74.04581	28.43344	80.57141100545414	90.52122009266168	35.90736842015758
Tech	2022-12-27	93	35	46	12	34.21404	41.21452	17.571438	35.573610451072454	42.13994120527059	22.28644860163331
Tech	2022-12-28	30	12	15	3	10.521415	14.800848	4.6777415	11.327722201123834	14.975836360827088	4.696441607549787
Tech	2022-12-29	134	53	68	13	52.342323	59.8464	21.811295	52.91252190200612	63.95970895886421	25.12776894075796
Tech	2022-12-30	80	26	43	11	26.224308	38.486748	15.288947	30.842303158016875	40.44941946491599	15.70827744808048
Tech	2022-12-31	28	15	12	1	11.824212	13.039975	3.135813	13.068030821392313	14.455284226685762	3.476684970781207
Tech	2023-01-01	176	57	90	29	54.569847	85.84496	35.585194	64.69948455283884	91.73283525556326	37.56767987087369
Tech	2023-01-02	15	7	7	1	6.9156346	6.128198	1.9561666	6.915634743403643	6.1281986348330975	1.9561665691435337
Tech	2023-01-03	68	25	38	5	25.19205	31.466908	11.341044	26.704170243931003	31.92832975462079	11.367500273976477
Tech	2023-01-04	90	33	49	8	32.86489	42.708874	14.426231	43.58768122619949	52.60727649182081	15.805042923428118
Tech	2023-01-05	14	2	10	2	3.355028	7.476411	3.1685617	3.3550278901821	7.476410569623113	3.168561729602516
Tech	2023-01-06	37	12	23	2	13.814916	18.258154	4.926928	17.57657357491553	26.308297853916883	6.115128362551332
Tech	2023-01-07	283	105	138	40	97.08216	135.10777	50.81005	180.61477504717183	1384.068813634105	578.3164472361095
Tech	2023-01-08	163	64	83	16	61.88763	76.75581	24.356592	67.95013952860609	93.60415196791293	47.445708059705794
Tech	2023-01-09	21	9	11	1	7.349092	11.375649	2.2752595	8.022453156299889	13.211222998797894	2.766323772724718
Tech	2023-01-10	279	85	161	33	79.61646	148.09253	51.290962	84.55428759148344	156.20334316696972	53.24237050907686
Tech	2023-01-11	211	79	102	30	73.55189	96.00277	41.445316	84.44965434120968	103.0486215306446	42.50172481127083
Tech	2023-01-12	179	63	96	20	61.50597	88.59326	28.900803	68.97701516607776	348.97674138471484	123.04624626878648
Tech	2023-01-13	105	47	51	7	44.90605	46.12863	13.965318	53.5361482067965	64.29628951475024	17.167561861220747
Tech	2023-01-14	26	9	13	4	8.087803	12.414997	5.497198	8.087803661590442	12.41499712690711	5.497199228033423
Tech	2023-01-15	168	73	74	21	65.78164	73.859474	28.358845	68.31880821415689	74.6137280985713	29.067463386803865
Tech	2023-01-16	93	42	41	10	37.99265	40.977837	14.029506	38.79737372463569	43.00988429225981	14.192742079962043
Tech	2023-01-17	227	86	113	28	79.74568	109.385155	37.869137	84.6675151612144	121.12970064859836	44.20278465654701
Tech	2023-01-18	198	80	92	26	76.47209	87.66962	33.858265	80.37150045740418	93.10479177255183	41.5237073819153
Tech	2023-01-19	154	75	64	15	65.15062	66.9293	21.92007	71.07611244707368	70.65550410188735	23.268384019378573
Tech	2023-01-20	92	41	39	12	36.73018	40.112045	15.15778	46.78701402875595	50.06559237651527	18.147395750973374
Tech	2023-01-21	212	93	99	20	85.64344	94.22598	32.13057	101.9437852918636	111.58122987486422	45.47498356970027
Tech	2023-01-22	228	87	125	16	84.72335	114.30956	28.967064	124.41028244793416	136.44321173988283	40.14650462381542
Tech	2023-01-23	80	25	42	13	23.920979	40.07349	16.005518	25.007545122411106	41.56206622719765	17.430388819426298
Tech	2023-01-24	27	15	9	3	12.060117	11.407254	3.532628	22.011665891855955	21.367970971390605	13.62036322336644
Tech	2023-01-25	224	91	96	37	85.05042	95.740654	43.208904	117.30224863393232	137.06946191284806	51.62829105742276
Tech	2023-01-26	104	47	48	9	43.387016	44.704838	15.908134	45.23463454772718	46.844573225826025	16.92079203343019
Tech	2023-01-27	65	35	25	5	30.29708	27.13949	7.5634336	32.02030377788469	28.271733853966	7.707961866166443
