Category	Ticker	Date	Open	Close	High	Low	AggrPercent
Finance	MS	2022-12-04	91.58	90.38	91.96	89.69	-1.3103
Finance	MS	2022-12-05	91.480003	89.809998	91.720001	89.089996	-1.8255
Finance	MS	2022-12-06	89.620003	87.510002	89.760002	86.410004	-2.3544
Finance	MS	2022-12-07	86.82	87.279999	88.029999	86.709999	0.5298
Finance	MS	2022-12-08	87.68	88.690002	88.790001	87.0	1.1519
Finance	MS	2022-12-09	88.68	89.470001	89.760002	88.370003	0.8908
Finance	MS	2022-12-10	88.85	90.3	90.55	88.33	1.632
Finance	MS	2022-12-11	88.93	90.71	90.94	88.3	2.0016
Finance	MS	2022-12-12	89.010002	91.120003	91.330002	88.279999	2.3705
Finance	MS	2022-12-13	93.660004	92.709999	95.160004	92.07	-1.0143
Finance	MS	2022-12-14	92.510002	90.5	92.68	89.870003	-2.1727
Finance	MS	2022-12-15	89.150002	87.790001	89.190002	86.919998	-1.5255
Finance	MS	2022-12-16	86.529999	86.860001	86.870003	85.830002	0.3814
Finance	MS	2022-12-17	86.63	86.21	86.96	85.4	-0.4848
Finance	MS	2022-12-18	86.68	85.88	87.0	85.18	-0.9229
Finance	MS	2022-12-19	86.739998	85.550003	87.040001	84.959999	-1.3719
Finance	MS	2022-12-20	85.919998	85.160004	86.449997	85.139999	-0.8845
Finance	MS	2022-12-21	86.410004	86.870003	87.82	86.349998	0.5323
Finance	MS	2022-12-22	86.580002	86.370003	86.580002	84.769997	-0.2425
Finance	MS	2022-12-23	86.330002	86.110001	86.580002	85.349998	-0.2548
Finance	MS	2022-12-24	86.35	85.58	86.47	85.15	-0.8917
Finance	MS	2022-12-25	86.36	85.32	86.42	85.05	-1.2043
Finance	MS	2022-12-26	86.36	85.19	86.39	85.0	-1.3548
Finance	MS	2022-12-27	86.360001	85.059998	86.360001	84.940002	-1.5053
Finance	MS	2022-12-28	84.959999	84.459999	85.209999	84.059998	-0.5885
Finance	MS	2022-12-29	84.959999	85.239998	85.589996	84.559998	0.3296
Finance	MS	2022-12-30	84.699997	85.019997	85.199997	84.18	0.3778
Finance	MS	2022-12-31	85.17	85.37	85.9	84.58	0.2348
Finance	MS	2023-01-01	85.4	85.55	86.25	84.78	0.1756
Finance	MS	2023-01-02	85.52	85.64	86.42	84.88	0.1403
Finance	MS	2023-01-03	85.639999	85.720001	86.599998	84.980003	0.0934
Finance	MS	2023-01-04	85.550003	86.650002	87.349998	85.18	1.2858
Finance	MS	2023-01-05	85.900002	85.919998	86.169998	84.830002	0.0233
Finance	MS	2023-01-06	86.440002	87.559998	87.959999	85.709999	1.2957
Finance	MS	2023-01-07	87.35	87.6	88.44	86.56	0.2862
Finance	MS	2023-01-08	87.8	87.62	88.68	86.99	-0.205
Finance	MS	2023-01-09	88.25	87.639999	88.910004	87.410004	-0.6912
Finance	MS	2023-01-10	87.550003	88.919998	88.93	86.839996	1.5648
Finance	MS	2023-01-11	89.370003	89.43	89.809998	88.849998	0.0671
Finance	MS	2023-01-12	90.019997	90.529999	91.809998	89.349998	0.5665
Finance	MS	2023-01-13	89.029999	91.660004	91.980003	88.269997	2.9541
Finance	MS	2023-01-14	92.47	94.37	95.54	91.63	2.0547
Finance	MS	2023-01-15	94.19	95.73	97.32	93.31	1.635
Finance	MS	2023-01-16	95.05	96.41	98.21	94.16	1.4308
Finance	MS	2023-01-17	95.900002	97.080002	99.099998	95.0	1.2304
Finance	MS	2023-01-18	96.800003	96.580002	97.949997	96.339996	-0.2273
Finance	MS	2023-01-19	94.610001	94.150002	94.980003	92.940002	-0.4862
Finance	MS	2023-01-20	94.129997	96.239998	96.279999	93.879997	2.2416
Finance	MS	2023-01-21	95.0	96.68	96.75	94.68	1.7684
Finance	MS	2023-01-22	95.44	96.9	96.99	95.08	1.5298
Finance	MS	2023-01-23	95.870003	97.129997	97.220001	95.489998	1.3143
Finance	MS	2023-01-24	96.279999	95.510002	96.809998	92.919998	-0.7997
Finance	MS	2023-01-25	94.879997	95.639999	95.93	94.440002	0.801
Finance	MS	2023-01-26	96.220001	96.5	96.540001	95.309998	0.291
Finance	MS	2023-01-27	96.410004	96.860001	97.43	95.709999	0.4668
Finance	MS	2023-01-28	95.72	96.41	97.02	95.31	0.7209
Finance	MS	2023-01-29	95.37	96.18	96.82	95.11	0.8493
Finance	MS	2023-01-30	95.029999	95.959999	96.610001	94.919998	0.9786
Finance	MS	2023-01-31	96.290001	97.330002	97.370003	95.760002	1.0801
Finance	MS	2023-02-01	96.949997	98.190002	99.059998	96.93	1.279
Finance	MS	2023-02-02	98.879997	99.209999	100.269997	97.959999	0.3337
Finance	MS	2023-02-03	98.239998	99.43	100.18	98.07	1.2113
Finance	MS	2023-02-04	98.34	99.17	99.69	98.07	0.844
Finance	MS	2023-02-05	98.39	99.04	99.44	98.07	0.6606
Finance	MS	2023-02-06	98.449997	98.900002	99.199997	98.07	0.4571
Finance	MS	2023-02-07	98.769997	99.220001	99.82	98.050003	0.4556
Finance	MS	2023-02-08	98.32	98.959999	99.940002	98.059998	0.6509
Finance	MS	2023-02-09	99.220001	98.050003	99.800003	97.730003	-1.1792
Finance	MS	2023-02-10	97.589996	98.440002	98.599998	97.559998	0.871
Finance	MS	2023-02-11	98.02	98.94	99.18	97.86	0.9386
Finance	MS	2023-02-12	98.24	99.19	99.47	98.01	0.967
Finance	MS	2023-02-13	98.459999	99.43	99.760002	98.160004	0.9852
Finance	MS	2023-02-14	99.050003	100.559998	100.989998	98.970001	1.5245
Finance	MS	2023-02-15	99.510002	100.830002	100.959999	99.5	1.3265
Finance	MS	2023-02-16	99.779999	99.57	100.239998	98.809998	-0.2105
Finance	MS	2023-02-17	98.900002	99.510002	100.019997	98.300003	0.6168
Finance	MS	2023-02-18	98.68	98.57	99.51	97.74	-0.1115
Finance	MS	2023-02-19	98.57	98.1	99.25	97.46	-0.4768
Finance	MS	2023-02-20	98.51	97.86	99.12	97.32	-0.6598
Finance	MS	2023-02-21	98.459999	97.620003	99.0	97.18	-0.8531
Finance	MS	2023-02-22	97.370003	97.269997	98.07	96.620003	-0.1027
Finance	MS	2023-02-23	97.879997	97.940002	98.419998	96.699997	0.0613
Finance	MS	2023-02-24	97.150002	97.699997	97.980003	96.610001	0.5661
Finance	MS	2023-02-25	97.78	97.2	98.23	96.6	-0.5932
Finance	MS	2023-02-26	98.1	96.95	98.36	96.59	-1.1723
Finance	MS	2023-02-27	98.410004	96.699997	98.480003	96.580002	-1.7376
Finance	MS	2023-02-28	97.120003	96.5	97.290001	96.260002	-0.6384
Finance	MS	2023-03-01	95.959999	96.190002	96.760002	95.260002	0.2397
Finance	MS	2023-03-02	95.449997	96.080002	96.370003	94.480003	0.66
Finance	MS	2023-03-03	96.550003	98.330002	98.440002	96.449997	1.8436
Finance	MS	2023-03-04	97.5	98.35	98.82	97.27	0.8718
Finance	MS	2023-03-05	97.97	98.36	99.01	97.68	0.3981
Finance	MS	2023-03-06	98.440002	98.379997	99.199997	98.099998	-0.061
Finance	MS	2023-03-07	98.0	96.059998	98.260002	95.970001	-1.9796
Finance	MS	2023-03-08	95.639999	95.900002	96.5	95.360001	0.2719
Finance	MS	2023-03-09	95.360001	92.199997	95.949997	91.769997	-3.3138
Finance	MS	2023-03-10	91.769997	90.050003	93.010002	89.230003	-1.8742
Finance	MS	2023-03-11	90.15	89.02	91.6	87.94	-1.2535
Finance	MS	2023-03-12	89.35	88.5	90.89	87.3	-0.9513
Finance	MS	2023-03-13	88.540001	87.989998	90.18	86.650002	-0.6212
Finance	MS	2023-03-14	92.410004	89.970001	92.410004	89.120003	-2.6404
Finance	MS	2023-03-15	86.93	85.389999	87.019997	83.68	-1.7715
Finance	MS	2023-03-16	84.550003	87.010002	88.279999	83.279999	2.9095
Finance	MS	2023-03-17	86.489998	84.18	86.5	83.699997	-2.6708
Finance	MS	2023-03-18	85.54	84.91	86.4	84.03	-0.7365
Finance	MS	2023-03-19	85.07	85.27	86.35	84.2	0.2351
Finance	MS	2023-03-20	84.599998	85.639999	86.309998	84.370003	1.2293
Finance	MS	2023-03-21	88.230003	88.760002	89.18	88.0	0.6007
Finance	MS	2023-03-22	88.75	87.550003	90.080002	87.459999	-1.3521
Finance	MS	2023-03-23	87.949997	85.839996	88.800003	85.239998	-2.3991
Finance	MS	2023-03-24	84.510002	83.949997	84.510002	81.720001	-0.6626
Finance	MS	2023-03-25	85.28	84.29	85.42	83.04	-1.1609
Finance	MS	2023-03-26	85.67	84.46	85.87	83.7	-1.4124
Finance	MS	2023-03-27	86.059998	84.639999	86.32	84.360001	-1.65
Finance	MS	2023-03-28	84.559998	84.879997	85.169998	83.93	0.3784
Finance	MS	2023-03-29	85.93	86.239998	86.349998	85.349998	0.3608
Finance	MS	2023-03-30	87.260002	86.110001	87.610001	85.459999	-1.3179
Finance	MS	2023-03-31	86.800003	87.800003	87.870003	86.169998	1.1521
EVs	TSLA	2022-08-01	301.276672	297.276672	311.876678	295.0	-1.3277
EVs	TSLA	2022-08-02	294.003326	300.58667	307.833344	292.666656	2.2392
EVs	TSLA	2022-08-03	305.0	307.396667	309.549988	301.149994	0.7858
EVs	TSLA	2022-08-04	311.0	308.633331	313.606659	305.0	-0.761
EVs	TSLA	2022-08-05	302.670013	288.170013	304.606659	285.543335	-4.7907
EVs	TSLA	2022-08-06	298.84	289.3	304.9	287.32	-3.1923
EVs	TSLA	2022-08-07	296.92	289.86	305.05	288.2	-2.3777
EVs	TSLA	2022-08-08	295.0	290.42334	305.200012	289.08667	-1.5514
EVs	TSLA	2022-08-09	290.293335	283.333344	292.396667	279.353333	-2.3976
EVs	TSLA	2022-08-10	297.066681	294.356659	297.51001	283.369995	-0.9123
EVs	TSLA	2022-08-11	296.513336	286.630005	298.236664	285.833344	-3.3332
EVs	TSLA	2022-08-12	289.416656	300.029999	300.160004	285.033325	3.6672
EVs	TSLA	2022-08-13	295.6	304.68	306.65	293.13	3.0717
EVs	TSLA	2022-08-14	298.69	307.0	309.89	297.18	2.7821
EVs	TSLA	2022-08-15	301.786682	309.320007	313.133331	301.230011	2.4962
EVs	TSLA	2022-08-16	311.666656	306.563324	314.666656	302.883331	-1.6374
EVs	TSLA	2022-08-17	303.396667	303.996674	309.656677	300.033325	0.1978
EVs	TSLA	2022-08-18	306.0	302.869995	306.5	301.853333	-1.0229
EVs	TSLA	2022-08-19	299.0	296.666656	300.359985	292.5	-0.7804
EVs	TSLA	2022-08-20	295.46	293.29	296.38	289.4	-0.7344
EVs	TSLA	2022-08-21	293.69	291.6	294.39	287.85	-0.7116
EVs	TSLA	2022-08-22	291.91333	289.91333	292.399994	286.296661	-0.6851
EVs	TSLA	2022-08-23	291.453339	296.453339	298.82666	287.92334	1.7155
EVs	TSLA	2022-08-24	297.563324	297.09668	303.646667	296.5	-0.1568
EVs	TSLA	2022-08-25	302.359985	296.070007	302.959991	291.600006	-2.0803
EVs	TSLA	2022-08-26	297.429993	288.089996	302.0	287.470001	-3.1402
EVs	TSLA	2022-08-27	290.13	286.46	294.87	284.09	-1.265
EVs	TSLA	2022-08-28	286.48	285.64	291.3	282.4	-0.2932
EVs	TSLA	2022-08-29	282.829987	284.820007	287.73999	280.700012	0.7036
EVs	TSLA	2022-08-30	287.869995	277.700012	288.480011	272.649994	-3.5328
EVs	TSLA	2022-08-31	280.619995	275.609985	281.25	271.809998	-1.7853
EVs	TSLA	2022-09-01	272.579987	277.160004	277.579987	266.149994	1.6802
EVs	TSLA	2022-09-02	281.070007	270.209991	282.350006	269.079987	-3.8638
EVs	TSLA	2022-09-03	276.88	272.32	279.17	267.41	-1.6469
EVs	TSLA	2022-09-04	274.78	273.37	277.58	266.57	-0.5131
EVs	TSLA	2022-09-05	273.73	273.9	276.78	266.15	0.0621
EVs	TSLA	2022-09-06	272.679993	274.420013	275.98999	265.73999	0.6381
EVs	TSLA	2022-09-07	273.100006	283.700012	283.839996	272.269989	3.8814
EVs	TSLA	2022-09-08	281.299988	289.26001	289.5	279.76001	2.8297
EVs	TSLA	2022-09-09	291.670013	299.679993	299.850006	291.25	2.7462
EVs	TSLA	2022-09-10	296.2	302.05	302.67	295.82	1.975
EVs	TSLA	2022-09-11	298.46	303.24	304.08	298.11	1.6016
EVs	TSLA	2022-09-12	300.720001	304.420013	305.48999	300.399994	1.2304
EVs	TSLA	2022-09-13	292.899994	292.130005	297.399994	290.399994	-0.2629
EVs	TSLA	2022-09-14	292.23999	302.609985	306.0	291.640015	3.5485
EVs	TSLA	2022-09-15	301.829987	303.75	309.119995	300.720001	0.6361
EVs	TSLA	2022-09-16	299.609985	303.350006	303.709991	295.600006	1.2483
EVs	TSLA	2022-09-17	299.85	306.21	306.77	296.7	2.1211
EVs	TSLA	2022-09-18	299.97	307.64	308.3	297.25	2.5569
EVs	TSLA	2022-09-19	300.089996	309.070007	309.839996	297.799988	2.9924
EVs	TSLA	2022-09-20	306.910004	308.730011	313.329987	305.579987	0.593
EVs	TSLA	2022-09-21	308.290009	300.799988	313.799988	300.630005	-2.4295
EVs	TSLA	2022-09-22	299.859985	288.589996	301.290009	285.820007	-3.7584
EVs	TSLA	2022-09-23	283.089996	275.329987	284.5	272.820007	-2.7412
EVs	TSLA	2022-09-24	277.46	275.67	284.29	271.57	-0.6451
EVs	TSLA	2022-09-25	274.64	275.84	284.19	270.94	0.4369
EVs	TSLA	2022-09-26	271.829987	276.01001	284.089996	270.309998	1.5377
EVs	TSLA	2022-09-27	283.839996	282.940002	288.670013	277.51001	-0.3171
EVs	TSLA	2022-09-28	283.079987	287.809998	289.0	277.570007	1.6709
EVs	TSLA	2022-09-29	282.76001	268.209991	283.649994	265.779999	-5.1457
EVs	TSLA	2022-09-30	266.149994	265.25	275.570007	262.470001	-0.3382
EVs	TSLA	2022-10-01	260.32	253.82	265.37	251.74	-2.4969
EVs	TSLA	2022-10-02	257.41	248.11	260.27	246.37	-3.6129
EVs	TSLA	2022-10-03	254.5	242.399994	255.160004	241.009995	-4.7544
EVs	TSLA	2022-10-04	250.520004	249.440002	257.5	242.009995	-0.4311
EVs	TSLA	2022-10-05	245.009995	240.809998	246.669998	233.270004	-1.7142
EVs	TSLA	2022-10-06	239.440002	238.130005	244.580002	235.350006	-0.5471
EVs	TSLA	2022-10-07	233.940002	223.070007	234.570007	222.020004	-4.6465
EVs	TSLA	2022-10-08	228.93	223.02	230.78	220.19	-2.5816
EVs	TSLA	2022-10-09	226.43	222.99	228.89	219.28	-1.5192
EVs	TSLA	2022-10-10	223.929993	222.960007	226.990005	218.360001	-0.4332
EVs	TSLA	2022-10-11	220.949997	216.5	225.75	215.0	-2.014
EVs	TSLA	2022-10-12	215.330002	217.240005	219.300003	211.509995	0.887
EVs	TSLA	2022-10-13	208.300003	221.720001	222.990005	206.220001	6.4426
EVs	TSLA	2022-10-14	224.009995	204.990005	226.259995	204.160004	-8.4907
EVs	TSLA	2022-10-15	217.02	212.17	224.06	206.81	-2.2348
EVs	TSLA	2022-10-16	213.53	215.76	222.96	208.13	1.0443
EVs	TSLA	2022-10-17	210.039993	219.350006	221.860001	209.449997	4.4325
EVs	TSLA	2022-10-18	229.5	220.190002	229.820007	217.25	-4.0566
EVs	TSLA	2022-10-19	219.800003	222.039993	222.929993	217.779999	1.0191
EVs	TSLA	2022-10-20	208.279999	207.279999	215.550003	202.0	-0.4801
EVs	TSLA	2022-10-21	206.419998	214.440002	214.660004	203.800003	3.8853
EVs	TSLA	2022-10-22	206.12	212.85	214.08	201.19	3.2651
EVs	TSLA	2022-10-23	205.97	212.05	213.79	199.89	2.9519
EVs	TSLA	2022-10-24	205.820007	211.25	213.5	198.589996	2.6382
EVs	TSLA	2022-10-25	210.100006	222.419998	224.350006	210.0	5.8639
EVs	TSLA	2022-10-26	219.399994	224.639999	230.600006	218.199997	2.3883
EVs	TSLA	2022-10-27	229.770004	225.089996	233.809998	222.850006	-2.0368
EVs	TSLA	2022-10-28	225.399994	228.520004	228.860001	216.350006	1.3842
EVs	TSLA	2022-10-29	225.79	228.03	229.36	219.15	0.9921
EVs	TSLA	2022-10-30	225.99	227.78	229.61	220.55	0.7921
EVs	TSLA	2022-10-31	226.190002	227.539993	229.850006	221.940002	0.5968
EVs	TSLA	2022-11-01	234.050003	227.820007	237.399994	227.279999	-2.6618
EVs	TSLA	2022-11-02	226.039993	214.979996	227.869995	214.820007	-4.8929
EVs	TSLA	2022-11-03	211.360001	215.309998	221.199997	210.139999	1.8688
EVs	TSLA	2022-11-04	222.600006	207.470001	223.800003	203.080002	-6.7969
EVs	TSLA	2022-11-05	215.62	202.28	216.35	199.87	-6.1868
EVs	TSLA	2022-11-06	212.13	199.68	212.62	198.27	-5.869
EVs	TSLA	2022-11-07	208.649994	197.080002	208.899994	196.660004	-5.5452
EVs	TSLA	2022-11-08	194.020004	191.300003	195.199997	186.75	-1.4019
EVs	TSLA	2022-11-09	190.779999	177.589996	195.889999	177.119995	-6.9137
EVs	TSLA	2022-11-10	189.899994	190.720001	191.0	180.029999	0.4318
EVs	TSLA	2022-11-11	186.0	195.970001	196.520004	182.589996	5.3602
EVs	TSLA	2022-11-12	189.39	193.46	196.12	184.46	2.149
EVs	TSLA	2022-11-13	191.08	192.2	195.92	185.4	0.5861
EVs	TSLA	2022-11-14	192.770004	190.949997	195.729996	186.339996	-0.9441
EVs	TSLA	2022-11-15	195.880005	194.419998	200.820007	192.059998	-0.7454
EVs	TSLA	2022-11-16	191.509995	186.919998	192.570007	185.660004	-2.3967
EVs	TSLA	2022-11-17	183.960007	183.169998	186.160004	180.899994	-0.4294
EVs	TSLA	2022-11-18	185.050003	180.190002	185.190002	176.550003	-2.6263
EVs	TSLA	2022-11-19	180.45	174.03	180.98	172.04	-3.5578
EVs	TSLA	2022-11-20	178.15	170.95	178.88	169.79	-4.0415
EVs	TSLA	2022-11-21	175.850006	167.869995	176.770004	167.539993	-4.538
EVs	TSLA	2022-11-22	168.630005	169.910004	170.919998	166.190002	0.7591
EVs	TSLA	2022-11-23	173.570007	183.199997	183.619995	172.5	5.5482
EVs	TSLA	2022-11-24	179.32	183.03	184.41	176.57	2.0689
EVs	TSLA	2022-11-25	185.059998	182.860001	185.199997	180.630005	-1.1888
EVs	TSLA	2022-11-26	182.51	182.89	186.85	179.82	0.2082
EVs	TSLA	2022-11-27	181.24	182.9	187.68	179.41	0.9159
EVs	TSLA	2022-11-28	179.960007	182.919998	188.5	179.0	1.6448
EVs	TSLA	2022-11-29	184.990005	180.830002	186.380005	178.75	-2.2488
EVs	TSLA	2022-11-30	182.429993	194.699997	194.759995	180.630005	6.7259
EVs	TSLA	2022-12-01	197.080002	194.699997	198.919998	191.800003	-1.2076
EVs	TSLA	2022-12-02	191.779999	194.860001	196.25	191.110001	1.606
EVs	TSLA	2022-12-03	190.61	188.65	193.76	185.83	-1.0283
EVs	TSLA	2022-12-04	190.03	185.55	192.52	183.19	-2.3575
EVs	TSLA	2022-12-05	189.440002	182.449997	191.270004	180.550003	-3.6898
EVs	TSLA	2022-12-06	181.220001	179.820007	183.649994	175.330002	-0.7725
EVs	TSLA	2022-12-07	175.029999	174.039993	179.380005	172.220001	-0.5656
EVs	TSLA	2022-12-08	172.199997	173.440002	175.199997	169.059998	0.7201
EVs	TSLA	2022-12-09	173.839996	179.050003	182.5	173.360001	2.997
EVs	TSLA	2022-12-10	174.97	173.44	179.93	170.44	-0.8744
EVs	TSLA	2022-12-11	175.54	170.63	178.65	168.98	-2.7971
EVs	TSLA	2022-12-12	176.100006	167.820007	177.369995	167.520004	-4.7019
EVs	TSLA	2022-12-13	174.869995	160.949997	175.050003	156.910004	-7.9602
EVs	TSLA	2022-12-14	159.25	156.800003	161.619995	155.309998	-1.5385
EVs	TSLA	2022-12-15	153.440002	157.669998	160.929993	153.279999	2.7568
EVs	TSLA	2022-12-16	159.639999	150.229996	160.990005	150.039993	-5.8945
EVs	TSLA	2022-12-17	156.82	150.05	158.12	147.93	-4.3171
EVs	TSLA	2022-12-18	155.41	149.96	156.69	146.88	-3.5069
EVs	TSLA	2022-12-19	154.0	149.869995	155.25	145.820007	-2.6818
EVs	TSLA	2022-12-20	146.050003	137.800003	148.470001	137.660004	-5.6488
EVs	TSLA	2022-12-21	139.339996	137.570007	141.259995	135.889999	-1.2703
EVs	TSLA	2022-12-22	136.0	125.349998	136.630005	122.260002	-7.8309
EVs	TSLA	2022-12-23	126.370003	123.150002	128.619995	121.019997	-2.5481
EVs	TSLA	2022-12-24	121.94	116.12	124.14	114.89	-4.7728
EVs	TSLA	2022-12-25	119.72	112.61	121.9	111.83	-5.9389
EVs	TSLA	2022-12-26	118.61	110.85	120.78	110.3	-6.5425
EVs	TSLA	2022-12-27	117.5	109.099998	119.669998	108.760002	-7.1489
EVs	TSLA	2022-12-28	110.349998	112.709999	116.269997	108.239998	2.1387
EVs	TSLA	2022-12-29	120.389999	121.82	123.57	117.5	1.1878
EVs	TSLA	2022-12-30	119.949997	123.18	124.480003	119.75	2.6928
EVs	TSLA	2022-12-31	119.21	115.64	121.64	112.19	-2.9947
EVs	TSLA	2023-01-01	118.84	111.87	120.22	108.41	-5.865
EVs	TSLA	2023-01-02	118.66	109.98	119.51	106.52	-7.315
EVs	TSLA	2023-01-03	118.470001	108.099998	118.800003	104.639999	-8.7533
EVs	TSLA	2023-01-04	109.110001	113.639999	114.589996	107.519997	4.1518
EVs	TSLA	2023-01-05	110.510002	110.339996	111.75	107.160004	-0.1538
EVs	TSLA	2023-01-06	103.0	113.059998	114.389999	101.809998	9.767
EVs	TSLA	2023-01-07	110.98	116.41	118.95	109.46	4.8928
EVs	TSLA	2023-01-08	114.97	118.09	121.23	113.29	2.7138
EVs	TSLA	2023-01-09	118.959999	119.769997	123.519997	117.110001	0.6809
EVs	TSLA	2023-01-10	121.07	118.849998	122.760002	114.919998	-1.8337
EVs	TSLA	2023-01-11	122.089996	123.220001	125.949997	120.510002	0.9256
EVs	TSLA	2023-01-12	122.559998	123.559998	124.129997	117.0	0.8159
EVs	TSLA	2023-01-13	116.550003	122.400002	122.629997	115.599998	5.0193
EVs	TSLA	2023-01-14	121.12	126.95	127.16	120.31	4.8134
EVs	TSLA	2023-01-15	123.41	129.22	129.43	122.66	4.7079
EVs	TSLA	2023-01-16	124.55	130.36	130.56	123.84	4.6648
EVs	TSLA	2023-01-17	125.699997	131.490005	131.699997	125.019997	4.6062
EVs	TSLA	2023-01-18	136.559998	128.779999	136.679993	127.010002	-5.6971
EVs	TSLA	2023-01-19	127.260002	127.169998	129.990005	124.309998	-0.0707
EVs	TSLA	2023-01-20	128.679993	133.419998	133.509995	127.349998	3.6836
EVs	TSLA	2023-01-21	132.27	138.58	139.44	130.81	4.7705
EVs	TSLA	2023-01-22	134.07	141.17	142.41	132.54	5.2957
EVs	TSLA	2023-01-23	135.869995	143.75	145.380005	134.270004	5.7997
EVs	TSLA	2023-01-24	143.0	143.889999	146.5	141.100006	0.6224
EVs	TSLA	2023-01-25	141.910004	144.429993	146.410004	138.070007	1.7758
EVs	TSLA	2023-01-26	159.970001	160.270004	161.419998	154.759995	0.1875
EVs	TSLA	2023-01-27	162.429993	177.899994	180.679993	161.169998	9.5241
EVs	TSLA	2023-01-28	170.24	172.28	180.22	163.83	1.1983
EVs	TSLA	2023-01-29	174.15	169.47	180.0	165.17	-2.6873
EVs	TSLA	2023-01-30	178.050003	166.660004	179.770004	166.5	-6.3971
EVs	TSLA	2023-01-31	164.570007	173.220001	174.300003	162.779999	5.2561
EVs	TSLA	2023-02-01	173.889999	181.410004	183.809998	169.929993	4.3246
EVs	TSLA	2023-02-02	187.330002	188.270004	196.75	182.610001	0.5018
EVs	TSLA	2023-02-03	183.949997	189.979996	199.0	183.690002	3.2781
EVs	TSLA	2023-02-04	188.48	192.37	198.58	186.81	2.0639
EVs	TSLA	2023-02-05	190.74	193.56	198.37	188.36	1.4785
EVs	TSLA	2023-02-06	193.009995	194.759995	198.169998	189.919998	0.9067
EVs	TSLA	2023-02-07	196.429993	196.809998	197.5	189.550003	0.1935
EVs	TSLA	2023-02-08	196.100006	201.289993	203.0	194.309998	2.6466
EVs	TSLA	2023-02-09	207.779999	207.320007	214.0	204.770004	-0.2214
EVs	TSLA	2023-02-10	202.229996	196.889999	206.199997	192.889999	-2.6406
EVs	TSLA	2023-02-11	198.32	195.76	201.25	190.25	-1.2908
EVs	TSLA	2023-02-12	196.37	195.2	198.78	188.93	-0.5958
EVs	TSLA	2023-02-13	194.419998	194.639999	196.300003	187.610001	0.1132
EVs	TSLA	2023-02-14	191.940002	209.25	209.820007	189.440002	9.0184
EVs	TSLA	2023-02-15	211.759995	214.240005	214.660004	206.110001	1.1711
EVs	TSLA	2023-02-16	210.779999	202.039993	217.649994	201.839996	-4.1465
EVs	TSLA	2023-02-17	199.990005	208.309998	208.440002	197.5	4.1602
EVs	TSLA	2023-02-18	202.49	202.84	209.08	197.36	0.1728
EVs	TSLA	2023-02-19	203.74	200.1	209.4	197.29	-1.7866
EVs	TSLA	2023-02-20	204.37	198.73	209.56	197.26	-2.7597
EVs	TSLA	2023-02-21	204.990005	197.369995	209.710007	197.220001	-3.7173
EVs	TSLA	2023-02-22	197.929993	200.860001	201.990005	191.779999	1.4803
EVs	TSLA	2023-02-23	203.910004	202.070007	205.139999	196.330002	-0.9024
EVs	TSLA	2023-02-24	196.330002	196.880005	197.669998	192.800003	0.2801
EVs	TSLA	2023-02-25	199.18	202.26	203.54	197.03	1.5463
EVs	TSLA	2023-02-26	200.6	204.95	206.48	199.14	2.1685
EVs	TSLA	2023-02-27	202.029999	207.630005	209.419998	201.259995	2.7719
EVs	TSLA	2023-02-28	210.589996	205.710007	211.229996	203.75	-2.3173
EVs	TSLA	2023-03-01	206.210007	202.770004	207.199997	198.520004	-1.6682
EVs	TSLA	2023-03-02	186.740005	190.899994	193.75	186.009995	2.2277
EVs	TSLA	2023-03-03	194.800003	197.789993	200.479996	192.880005	1.5349
EVs	TSLA	2023-03-04	196.67	195.8	199.54	192.59	-0.4424
EVs	TSLA	2023-03-05	197.6	194.8	199.07	192.45	-1.417
EVs	TSLA	2023-03-06	198.539993	193.809998	198.600006	192.300003	-2.3824
EVs	TSLA	2023-03-07	191.380005	187.710007	194.199997	186.100006	-1.9176
EVs	TSLA	2023-03-08	185.039993	182.0	186.5	180.0	-1.6429
EVs	TSLA	2023-03-09	180.25	172.919998	185.179993	172.509995	-4.0666
EVs	TSLA	2023-03-10	175.130005	173.440002	178.289993	168.440002	-0.965
EVs	TSLA	2023-03-11	171.3	173.96	177.82	166.18	1.5528
EVs	TSLA	2023-03-12	169.38	174.22	177.59	165.05	2.8575
EVs	TSLA	2023-03-13	167.460007	174.479996	177.350006	163.910004	4.192
EVs	TSLA	2023-03-14	177.309998	183.259995	183.800003	177.139999	3.3557
EVs	TSLA	2023-03-15	180.800003	180.449997	182.339996	176.029999	-0.1936
EVs	TSLA	2023-03-16	180.369995	184.130005	185.809998	178.839996	2.0846
EVs	TSLA	2023-03-17	184.520004	180.130005	186.220001	177.330002	-2.3791
EVs	TSLA	2023-03-18	181.3	181.69	186.33	176.84	0.2151
EVs	TSLA	2023-03-19	179.69	182.47	186.39	176.6	1.5471
EVs	TSLA	2023-03-20	178.080002	183.25	186.440002	176.350006	2.9032
EVs	TSLA	2023-03-21	188.279999	197.580002	198.0	188.039993	4.9395
EVs	TSLA	2023-03-22	199.300003	191.149994	200.660004	190.949997	-4.0893
EVs	TSLA	2023-03-23	195.259995	192.220001	199.309998	188.649994	-1.5569
EVs	TSLA	2023-03-24	191.649994	190.410004	192.360001	187.149994	-0.647
EVs	TSLA	2023-03-25	193.03	191.11	194.88	188.54	-0.9947
EVs	TSLA	2023-03-26	193.72	191.46	196.13	189.24	-1.1666
