Category	Ticker	Date	Open	Close	High	Low
Health	UNH	2022-11-21	529.01001	517.190002	531.950012	515.380005
Health	UNH	2022-11-22	519.940002	523.090027	524.659973	519.909973
Health	UNH	2022-11-23	525.0	529.710022	530.440002	523.0
Health	UNH	2022-11-25	534.0	537.619995	540.849976	532.52002
Health	UNH	2022-11-28	535.830017	532.27002	539.580017	531.690002
Health	UNH	2022-11-29	531.669983	528.0	532.969971	523.650024
Health	UNH	2022-11-30	529.719971	547.76001	548.080017	527.47998
Health	UNH	2022-12-01	552.359985	536.909973	553.0	535.799988
Health	UNH	2022-12-02	532.830017	536.159973	538.609985	532.440002
Health	UNH	2022-12-05	531.48999	535.039978	540.380005	530.880005
Health	UNH	2022-12-06	534.419983	539.320007	540.590027	534.23999
Health	UNH	2022-12-07	540.840027	542.909973	545.909973	539.630005
Health	UNH	2022-12-08	544.859985	547.919983	551.289978	543.780029
Health	UNH	2022-12-09	547.929993	539.200012	548.48999	538.869995
Health	UNH	2022-12-12	541.849976	545.859985	546.080017	539.280029
Health	UNH	2022-12-13	550.559998	538.219971	550.98999	535.099976
Health	UNH	2022-12-14	541.929993	538.359985	543.47998	531.570007
Health	UNH	2022-12-15	533.98999	527.679993	534.070007	525.469971
Health	UNH	2022-12-16	525.150024	523.700012	525.809998	515.719971
Health	UNH	2022-12-19	524.599976	523.599976	527.210022	520.929993
Health	UNH	2022-12-20	526.98999	520.210022	526.98999	519.700012
Health	UNH	2022-12-21	523.630005	527.539978	527.880005	518.099976
Health	UNH	2022-12-22	526.47998	527.090027	529.01001	521.630005
Health	UNH	2022-12-23	524.099976	531.309998	531.309998	522.900024
Health	UNH	2022-12-27	533.929993	531.98999	535.840027	529.849976
Health	UNH	2022-12-28	535.070007	528.450012	538.150024	527.72998
Health	UNH	2022-12-29	532.539978	529.880005	533.679993	528.859985
Health	UNH	2022-12-30	530.0	530.179993	530.5	524.840027
Health	UNH	2023-01-03	525.130005	518.640015	525.630005	512.159973
Health	UNH	2023-01-04	518.640015	504.5	518.640015	500.600006
Health	UNH	2023-01-05	501.01001	489.959991	502.089996	488.5
Health	UNH	2023-01-06	491.589996	490.0	492.869995	487.540009
Health	UNH	2023-01-09	492.410004	490.059998	499.98999	488.540009
Health	UNH	2023-01-10	488.850006	486.0	490.470001	482.679993
Health	UNH	2023-01-11	485.290009	493.399994	495.600006	485.0
Health	UNH	2023-01-12	490.0	495.670013	498.730011	485.220001
Health	UNH	2023-01-13	486.109985	489.570007	509.5	486.0
Health	UNH	2023-01-17	491.200012	485.079987	492.940002	483.779999
Health	UNH	2023-01-18	488.049988	476.23999	489.5	474.75
Health	UNH	2023-01-19	477.869995	484.359985	486.390015	477.390015
Health	UNH	2023-01-20	485.529999	486.720001	486.98999	479.0
Health	UNH	2023-01-23	486.679993	485.809998	490.100006	481.390015
Health	UNH	2023-01-24	500.26001	491.600006	500.26001	480.0
Health	UNH	2023-01-25	489.279999	492.5	495.359985	485.730011
Health	UNH	2023-01-26	492.5	492.480011	496.450012	490.579987
Health	UNH	2023-01-27	493.369995	486.049988	493.369995	484.470001
Health	UNH	2023-01-30	487.809998	485.790009	495.25	484.799988
Health	UNH	2023-01-31	498.0	499.190002	505.5	493.130005
Health	UNH	2023-02-01	499.950012	497.0	504.380005	495.670013
Health	UNH	2023-02-02	494.26001	470.829987	495.0	463.890015
Health	UNH	2023-02-03	475.230011	472.019989	478.779999	469.75
Health	UNH	2023-02-06	472.0	475.23999	478.970001	471.01001
Health	UNH	2023-02-07	471.040009	476.880005	478.079987	469.029999
Health	UNH	2023-02-08	475.470001	483.220001	485.040009	475.109985
Health	UNH	2023-02-09	485.630005	485.730011	489.700012	482.399994
Health	UNH	2023-02-10	489.130005	494.25	495.660004	488.75
Health	UNH	2023-02-13	494.0	495.350006	499.869995	491.76001
Health	UNH	2023-02-14	494.290009	492.829987	497.950012	489.089996
Health	UNH	2023-02-15	489.649994	491.25	491.829987	488.390015
Health	UNH	2023-02-16	491.149994	487.350006	494.0	487.269989
Health	UNH	2023-02-17	487.380005	499.079987	499.459991	487.350006
Health	UNH	2023-02-21	496.700012	491.309998	501.399994	490.5
Health	UNH	2023-02-22	492.809998	488.890015	493.890015	488.670013
Health	UNH	2023-02-23	486.660004	491.690002	493.329987	485.869995
Health	UNH	2023-02-24	489.579987	484.329987	492.51001	483.01001
Health	UNH	2023-02-27	488.769989	483.320007	490.940002	481.959991
Health	UNH	2023-02-28	482.670013	475.940002	483.359985	473.920013
Health	UNH	2023-03-01	473.609985	475.220001	478.410004	472.0
Health	UNH	2023-03-02	475.209991	477.700012	480.429993	473.25
Health	UNH	2023-03-03	477.940002	478.559998	479.100006	474.220001
Health	UNH	2023-03-06	481.369995	480.779999	484.350006	479.0
Health	UNH	2023-03-07	482.980011	473.880005	483.820007	472.559998
Health	UNH	2023-03-08	471.75	470.600006	475.390015	466.76001
Health	UNH	2023-03-09	473.950012	464.910004	473.950012	463.75
Health	UNH	2023-03-10	462.769989	460.329987	468.859985	457.589996
Health	UNH	2023-03-13	458.649994	463.679993	470.369995	458.649994
Health	UNH	2023-03-14	464.649994	464.579987	469.839996	459.049988
Health	UNH	2023-03-15	460.98999	465.429993	468.880005	459.23999
Health	UNH	2023-03-16	464.709991	472.019989	473.390015	463.100006
Health	UNH	2023-03-17	471.390015	469.5	472.01001	466.299988
Health	UNH	2023-03-20	470.0	476.959991	479.820007	470.0
Health	UNH	2023-03-21	478.390015	480.100006	481.450012	475.720001
Health	UNH	2023-03-22	481.950012	475.519989	485.73999	474.820007
Health	UNH	2023-03-23	477.410004	469.910004	480.670013	466.670013
Health	UNH	2023-03-24	468.980011	475.98999	476.880005	467.589996
Health	UNH	2023-03-27	485.549988	481.899994	486.290009	478.589996
Health	UNH	2023-03-28	482.0	472.579987	483.790009	470.690002
Health	UNH	2023-03-29	475.109985	466.589996	475.880005	464.950012
Health	UNH	2023-03-30	466.570007	470.059998	470.410004	461.079987
Health	UNH	2023-03-31	471.519989	472.589996	476.0	470.100006
Finance	MS	2021-03-31	78.669998	77.660004	79.0	77.650002
Finance	MS	2021-04-01	77.879997	78.220001	78.279999	77.5
Finance	MS	2021-04-05	79.199997	78.0	79.309998	77.830002
Finance	MS	2021-04-06	77.800003	79.089996	79.110001	77.510002
Finance	MS	2021-04-07	79.040001	79.040001	79.720001	78.449997
Finance	MS	2021-04-08	78.5	80.199997	80.489998	78.160004
Finance	MS	2021-04-09	80.480003	80.720001	80.730003	79.370003
Finance	MS	2021-04-12	80.949997	80.18	81.07	79.519997
Finance	MS	2021-04-13	79.900002	79.529999	80.029999	78.959999
Finance	MS	2021-04-14	79.610001	80.790001	82.050003	79.300003
Finance	MS	2021-04-15	81.349998	80.82	81.410004	79.849998
Finance	MS	2021-04-16	81.0	78.589996	81.68	77.760002
Finance	MS	2021-04-19	78.300003	80.029999	80.370003	78.110001
Finance	MS	2021-04-20	79.309998	77.290001	79.629997	76.599998
Finance	MS	2021-04-21	76.730003	79.25	79.339996	76.25
Finance	MS	2021-04-22	78.919998	78.290001	79.5	78.150002
Finance	MS	2021-04-23	78.290001	80.949997	81.300003	78.290001
Finance	MS	2021-04-26	81.809998	81.519997	82.419998	81.379997
Finance	MS	2021-04-27	81.410004	81.959999	82.050003	81.199997
Finance	MS	2021-04-28	82.400002	82.730003	82.949997	82.07
Finance	MS	2021-04-29	83.199997	83.639999	83.790001	82.129997
Finance	MS	2021-04-30	82.889999	82.550003	83.279999	82.230003
Finance	MS	2021-05-03	83.110001	82.459999	83.489998	82.300003
Finance	MS	2021-05-04	82.089996	82.639999	82.830002	80.75
Finance	MS	2021-05-05	82.910004	84.510002	84.839996	82.239998
Finance	MS	2021-05-06	84.93	86.830002	86.910004	84.400002
Finance	MS	2021-05-07	85.480003	87.699997	88.040001	85.339996
Finance	MS	2021-05-10	88.07	86.470001	88.879997	86.43
Finance	MS	2021-05-11	85.059998	84.919998	85.940002	83.839996
Finance	MS	2021-05-12	85.400002	83.68	86.190002	83.360001
Finance	MS	2021-05-13	83.690002	84.860001	85.650002	83.410004
Finance	MS	2021-05-14	85.610001	87.349998	87.580002	85.610001
Finance	MS	2021-05-17	86.790001	88.089996	88.120003	86.300003
Finance	MS	2021-05-18	88.230003	86.970001	88.57	86.870003
Finance	MS	2021-05-19	85.309998	86.050003	86.099998	84.32
Finance	MS	2021-05-20	86.18	86.470001	87.029999	85.32
Finance	MS	2021-05-21	86.940002	88.339996	88.779999	86.730003
Finance	MS	2021-05-24	88.709999	89.690002	90.199997	88.32
Finance	MS	2021-05-25	90.279999	88.860001	91.349998	88.739998
Finance	MS	2021-05-26	88.660004	89.349998	89.849998	87.949997
Finance	MS	2021-05-27	90.099998	90.300003	90.919998	88.589996
Finance	MS	2021-05-28	90.550003	90.949997	91.279999	89.900002
Finance	MS	2021-06-01	92.389999	92.110001	93.309998	91.870003
Finance	MS	2021-06-02	92.510002	92.760002	93.150002	91.559998
Finance	MS	2021-06-03	92.330002	93.349998	93.919998	92.160004
Finance	MS	2021-06-04	93.860001	93.959999	94.169998	92.639999
Finance	MS	2021-06-07	94.230003	93.209999	94.269997	92.739998
Finance	MS	2021-06-08	92.349998	92.790001	93.190002	91.690002
Finance	MS	2021-06-09	92.379997	92.669998	93.220001	91.790001
Finance	MS	2021-06-10	93.5	91.68	93.980003	91.529999
Finance	MS	2021-06-11	91.720001	92.050003	92.559998	91.690002
Finance	MS	2021-06-14	91.790001	90.720001	91.889999	89.889999
Finance	MS	2021-06-15	91.089996	90.699997	91.199997	89.900002
Finance	MS	2021-06-16	90.5	91.099998	91.639999	89.449997
Finance	MS	2021-06-17	91.739998	87.910004	91.75	87.059998
Finance	MS	2021-06-18	86.389999	84.089996	86.900002	83.910004
Finance	MS	2021-06-21	84.57	85.940002	86.449997	84.220001
Finance	MS	2021-06-22	85.860001	85.699997	86.220001	84.980003
Finance	MS	2021-06-23	86.040001	85.870003	86.32	85.57
Finance	MS	2021-06-24	86.459999	87.080002	87.389999	85.839996
Finance	MS	2021-06-25	87.529999	88.400002	88.620003	86.720001
Finance	MS	2021-06-28	88.059998	87.699997	88.199997	86.43
Finance	MS	2021-06-29	91.089996	90.639999	91.629997	89.779999
Finance	MS	2021-06-30	90.169998	91.690002	91.910004	90.129997
Finance	MS	2021-07-01	91.919998	92.019997	92.230003	91.050003
Finance	MS	2021-07-02	91.900002	92.029999	92.080002	91.330002
Finance	MS	2021-07-06	91.75	90.209999	91.889999	89.660004
Finance	MS	2021-07-07	89.639999	90.029999	90.459999	88.57
Finance	MS	2021-07-08	88.099998	87.639999	88.639999	86.949997
Finance	MS	2021-07-09	89.360001	90.330002	90.620003	88.610001
Finance	MS	2021-07-12	90.239998	92.75	93.519997	89.760002
Finance	MS	2021-07-13	92.470001	93.209999	93.529999	91.739998
Finance	MS	2021-07-14	93.120003	92.459999	93.830002	91.440002
Finance	MS	2021-07-15	91.360001	92.629997	94.059998	91.300003
Finance	MS	2021-07-16	93.150002	91.25	93.419998	91.099998
Finance	MS	2021-07-19	89.510002	89.349998	89.690002	87.580002
Finance	MS	2021-07-20	89.139999	92.32	93.599998	89.0
Finance	MS	2021-07-21	93.239998	95.68	96.050003	93.18
Finance	MS	2021-07-22	95.419998	95.57	96.230003	94.839996
Finance	MS	2021-07-23	96.279999	94.550003	97.169998	94.190002
Finance	MS	2021-07-26	94.370003	96.540001	96.660004	94.349998
Finance	MS	2021-07-27	95.879997	96.480003	97.050003	95.519997
Finance	MS	2021-07-28	96.510002	96.07	96.889999	95.550003
Finance	MS	2021-07-29	96.160004	96.279999	96.849998	95.529999
Finance	MS	2021-07-30	95.940002	95.980003	97.209999	95.529999
Finance	MS	2021-08-02	96.720001	96.230003	98.400002	95.980003
Finance	MS	2021-08-03	96.75	96.599998	97.029999	94.830002
Finance	MS	2021-08-04	95.769997	96.290001	97.540001	95.559998
Finance	MS	2021-08-05	96.839996	97.830002	97.93	96.839996
Finance	MS	2021-08-06	98.629997	99.730003	99.980003	98.290001
Finance	MS	2021-08-09	99.57	100.739998	100.989998	98.970001
Finance	MS	2021-08-10	100.739998	102.040001	102.93	100.589996
Finance	MS	2021-08-11	102.279999	103.879997	103.93	101.849998
Finance	MS	2021-08-12	103.529999	104.669998	104.720001	103.510002
Finance	MS	2021-08-13	104.5	103.940002	104.769997	102.690002
Finance	MS	2021-08-16	103.209999	103.720001	103.82	102.190002
Finance	MS	2021-08-17	102.809998	102.870003	103.849998	101.599998
Finance	MS	2021-08-18	102.379997	101.260002	103.059998	101.120003
Finance	MS	2021-08-19	99.550003	99.730003	100.75	98.709999
Finance	MS	2021-08-20	99.790001	100.660004	101.019997	99.510002
Finance	MS	2021-08-23	101.989998	102.160004	102.879997	101.720001
Finance	MS	2021-08-24	102.690002	103.089996	103.440002	102.529999
Finance	MS	2021-08-25	103.269997	104.089996	104.970001	103.040001
Finance	MS	2021-08-26	104.639999	103.839996	105.650002	103.669998
Finance	MS	2021-08-27	103.889999	105.449997	105.470001	103.68
Finance	MS	2021-08-30	105.629997	104.089996	105.809998	103.879997
Finance	MS	2021-08-31	104.269997	104.43	104.709999	103.370003
Finance	MS	2021-09-01	104.540001	104.309998	105.080002	103.57
Finance	MS	2021-09-02	105.010002	104.830002	105.510002	104.360001
Finance	MS	2021-09-03	104.739998	104.25	105.330002	103.769997
Finance	MS	2021-09-07	104.080002	104.18	105.370003	104.07
Finance	MS	2021-09-08	103.849998	103.57	104.57	103.07
Finance	MS	2021-09-09	103.349998	103.839996	105.230003	103.300003
Finance	MS	2021-09-10	104.43	103.620003	104.790001	103.209999
Finance	MS	2021-09-13	103.839996	104.400002	104.519997	103.220001
Finance	MS	2021-09-14	104.349998	101.910004	105.400002	101.660004
Finance	MS	2021-09-15	102.160004	103.040001	103.339996	101.809998
Finance	MS	2021-09-16	103.510002	102.470001	104.169998	101.75
Finance	MS	2021-09-17	102.129997	101.75	103.889999	101.410004
Finance	MS	2021-09-20	98.75	98.629997	99.25	96.870003
Finance	MS	2021-09-21	99.43	98.300003	99.730003	97.949997
Finance	MS	2021-09-22	99.43	100.800003	101.82	99.43
Finance	MS	2021-09-23	101.760002	103.550003	103.989998	101.599998
Finance	MS	2021-09-24	103.389999	102.910004	104.129997	102.809998
Finance	MS	2021-09-27	103.849998	105.099998	105.760002	103.830002
Finance	MS	2021-09-28	104.269997	102.040001	105.949997	101.720001
Finance	MS	2021-09-29	101.080002	99.550003	101.610001	99.110001
Finance	MS	2021-09-30	100.230003	97.309998	100.379997	96.25
Finance	MS	2021-10-01	97.93	99.050003	99.910004	97.059998
Finance	MS	2021-10-04	99.050003	97.150002	100.510002	96.970001
Finance	MS	2021-10-05	98.220001	99.199997	99.730003	97.470001
Finance	MS	2021-10-06	98.220001	99.099998	99.459999	97.220001
Finance	MS	2021-10-07	100.559998	98.800003	100.919998	98.690002
Finance	MS	2021-10-08	99.019997	100.040001	100.690002	98.389999
Finance	MS	2021-10-11	100.080002	97.290001	100.68	97.209999
Finance	MS	2021-10-12	97.290001	97.779999	98.720001	96.690002
Finance	MS	2021-10-13	98.120003	98.57	99.18	96.68
Finance	MS	2021-10-14	101.220001	101.010002	101.580002	97.809998
Finance	MS	2021-10-15	102.459999	102.139999	103.220001	101.849998
Finance	MS	2021-10-18	101.760002	101.410004	103.940002	100.550003
Finance	MS	2021-10-19	101.550003	101.75	102.449997	101.300003
Finance	MS	2021-10-20	101.080002	100.660004	101.919998	99.93
Finance	MS	2021-10-21	100.360001	100.279999	101.75	99.57
Finance	MS	2021-10-22	100.739998	101.800003	102.239998	100.57
Finance	MS	2021-10-25	102.300003	101.910004	102.739998	101.660004
Finance	MS	2021-10-26	102.120003	103.470001	103.980003	101.690002
Finance	MS	2021-10-27	102.970001	101.870003	103.839996	101.830002
Finance	MS	2021-10-28	101.889999	102.5	102.629997	100.800003
Finance	MS	2021-10-29	102.110001	102.779999	103.309998	101.93
Finance	MS	2021-11-01	103.889999	104.0	104.330002	102.690002
Finance	MS	2021-11-02	103.93	104.660004	105.339996	103.370003
Finance	MS	2021-11-03	104.389999	102.610001	104.730003	101.879997
Finance	MS	2021-11-04	102.230003	99.790001	102.309998	98.169998
Finance	MS	2021-11-05	101.330002	99.870003	101.980003	99.730003
Finance	MS	2021-11-08	100.459999	100.07	101.800003	99.970001
Finance	MS	2021-11-09	99.459999	99.709999	100.309998	98.279999
Finance	MS	2021-11-10	98.739998	97.769997	99.620003	97.720001
Finance	MS	2021-11-11	98.040001	98.879997	99.309998	97.470001
Finance	MS	2021-11-12	99.209999	99.849998	99.889999	98.050003
Finance	MS	2021-11-15	100.029999	100.209999	100.800003	99.959999
Finance	MS	2021-11-16	100.0	100.690002	101.559998	99.510002
Finance	MS	2021-11-17	100.510002	97.68	100.629997	97.349998
Finance	MS	2021-11-18	97.93	97.68	98.260002	96.489998
Finance	MS	2021-11-19	96.220001	96.910004	97.879997	94.949997
Finance	MS	2021-11-22	98.290001	99.32	100.529999	97.82
Finance	MS	2021-11-23	100.309998	101.860001	102.129997	100.18
Finance	MS	2021-11-24	101.839996	101.120003	102.230003	100.110001
Finance	MS	2021-11-26	98.050003	97.93	98.160004	95.870003
Finance	MS	2021-11-29	99.040001	97.230003	99.599998	95.959999
Finance	MS	2021-11-30	96.43	94.82	96.5	93.879997
Finance	MS	2021-12-01	96.980003	95.260002	98.610001	95.260002
Finance	MS	2021-12-02	96.0	98.860001	99.75	95.300003
Finance	MS	2021-12-03	100.040001	98.209999	100.870003	96.849998
Finance	MS	2021-12-06	100.0	99.269997	100.709999	98.800003
Finance	MS	2021-12-07	100.370003	102.5	103.110001	100.339996
Finance	MS	2021-12-08	102.660004	101.25	103.160004	101.230003
Finance	MS	2021-12-09	100.769997	100.580002	101.82	100.25
Finance	MS	2021-12-10	100.940002	98.43	101.260002	98.379997
Finance	MS	2021-12-13	98.150002	97.169998	98.199997	96.800003
Finance	MS	2021-12-14	96.75	98.82	99.440002	96.57
Finance	MS	2021-12-15	99.120003	99.43	99.830002	97.129997
Finance	MS	2021-12-16	101.290001	100.300003	101.419998	99.660004
Finance	MS	2021-12-17	99.470001	97.129997	99.519997	96.809998
Finance	MS	2021-12-20	95.610001	95.370003	95.889999	94.209999
Finance	MS	2021-12-21	96.18	97.769997	98.510002	96.07
Finance	MS	2021-12-22	97.690002	98.300003	98.68	97.459999
Finance	MS	2021-12-23	99.010002	99.339996	99.970001	98.769997
Finance	MS	2021-12-27	99.720001	100.400002	100.529999	99.110001
Finance	MS	2021-12-28	100.599998	99.970001	101.0	99.580002
Finance	MS	2021-12-29	100.050003	98.730003	100.510002	98.690002
Finance	MS	2021-12-30	98.860001	98.800003	99.970001	98.720001
Finance	MS	2021-12-31	98.730003	98.160004	99.209999	97.480003
Finance	MS	2022-01-03	99.330002	100.190002	101.400002	99.300003
Finance	MS	2022-01-04	102.0	104.260002	104.68	101.980003
Finance	MS	2022-01-05	103.699997	101.68	105.029999	101.57
Finance	MS	2022-01-06	104.120003	103.419998	104.209999	100.620003
Finance	MS	2022-01-07	103.510002	104.050003	104.529999	102.93
Finance	MS	2022-01-10	104.720001	104.129997	105.099998	102.830002
Finance	MS	2022-01-11	104.160004	105.919998	106.089996	103.580002
Finance	MS	2022-01-12	106.050003	103.050003	106.470001	102.349998
Finance	MS	2022-01-13	103.43	102.550003	104.349998	102.139999
Finance	MS	2022-01-14	99.75	98.879997	100.470001	97.389999
Finance	MS	2022-01-18	95.93	94.010002	96.440002	92.940002
Finance	MS	2022-01-19	98.010002	95.730003	98.25	94.959999
Finance	MS	2022-01-20	96.599998	99.830002	101.959999	96.599998
Finance	MS	2022-01-21	98.139999	98.860001	99.559998	96.349998
Finance	MS	2022-01-24	96.019997	98.080002	98.32	93.68
Finance	MS	2022-01-25	96.580002	99.040001	99.830002	95.010002
Finance	MS	2022-01-26	100.150002	100.169998	101.75	98.900002
Finance	MS	2022-01-27	101.309998	101.150002	102.230003	99.660004
Finance	MS	2022-01-28	99.099998	101.800003	101.919998	98.150002
Finance	MS	2022-01-31	100.970001	102.540001	102.739998	100.279999
Finance	MS	2022-02-01	102.959999	103.949997	104.099998	102.239998
Finance	MS	2022-02-02	103.800003	103.919998	104.300003	102.300003
Finance	MS	2022-02-03	103.669998	102.290001	104.099998	102.129997
Finance	MS	2022-02-04	102.150002	104.110001	105.019997	102.07
Finance	MS	2022-02-07	104.050003	105.18	106.18	103.639999
Finance	MS	2022-02-08	105.970001	106.349998	107.32	105.32
Finance	MS	2022-02-09	106.93	108.730003	109.080002	106.849998
Finance	MS	2022-02-10	108.190002	107.57	109.730003	107.150002
Finance	MS	2022-02-11	107.0	104.57	108.389999	103.82
Finance	MS	2022-02-14	104.029999	102.57	104.5	101.599998
Finance	MS	2022-02-15	103.519997	103.43	104.349998	102.120003
Finance	MS	2022-02-16	102.5	101.150002	103.040001	100.669998
Finance	MS	2022-02-17	100.019997	96.150002	100.209999	95.889999
Finance	MS	2022-02-18	95.260002	95.419998	96.040001	93.110001
Finance	MS	2022-02-22	94.68	94.75	96.769997	93.900002
Finance	MS	2022-02-23	95.699997	93.550003	95.720001	93.080002
Finance	MS	2022-02-24	89.849998	91.809998	92.18	88.529999
Finance	MS	2022-02-25	92.07	94.550003	94.699997	91.629997
Finance	MS	2022-02-28	91.589996	90.739998	92.220001	89.919998
Finance	MS	2022-03-01	90.0	87.629997	90.0	86.489998
Finance	MS	2022-03-02	88.059998	88.379997	89.279999	87.019997
Finance	MS	2022-03-03	89.68	87.779999	90.25	87.07
Finance	MS	2022-03-04	86.199997	86.360001	86.900002	84.760002
Finance	MS	2022-03-07	85.029999	83.449997	86.080002	83.419998
Finance	MS	2022-03-08	83.629997	83.309998	85.75	81.970001
Finance	MS	2022-03-09	86.239998	87.400002	88.989998	86.099998
Finance	MS	2022-03-10	85.769997	85.860001	87.800003	85.010002
Finance	MS	2022-03-11	87.120003	85.18	87.760002	85.080002
Finance	MS	2022-03-14	85.849998	84.720001	86.709999	84.470001
Finance	MS	2022-03-15	85.449997	86.330002	86.699997	84.580002
Finance	MS	2022-03-16	88.010002	91.760002	92.349998	88.0
Finance	MS	2022-03-17	90.199997	93.860001	94.190002	89.919998
Finance	MS	2022-03-18	93.480003	94.82	94.900002	92.419998
Finance	MS	2022-03-21	94.720001	92.610001	94.910004	92.209999
Finance	MS	2022-03-22	93.160004	94.220001	94.599998	92.870003
Finance	MS	2022-03-23	93.410004	92.379997	94.0	91.889999
Finance	MS	2022-03-24	92.550003	92.129997	93.099998	91.849998
Finance	MS	2022-03-25	92.480003	92.379997	93.970001	91.989998
Finance	MS	2022-03-28	92.279999	91.269997	92.300003	90.139999
Finance	MS	2022-03-29	93.389999	91.839996	93.389999	91.050003
Finance	MS	2022-03-30	91.860001	90.269997	91.940002	89.760002
Finance	MS	2022-03-31	89.720001	87.400002	90.190002	87.400002
Finance	MS	2022-04-01	88.139999	86.989998	88.529999	85.910004
Finance	MS	2022-04-04	86.540001	87.279999	87.57	85.809998
Finance	MS	2022-04-05	86.550003	85.279999	86.830002	84.940002
Finance	MS	2022-04-06	84.720001	83.129997	84.809998	82.75
Finance	MS	2022-04-07	82.879997	83.129997	83.610001	81.400002
Finance	MS	2022-04-08	83.529999	84.059998	84.769997	82.959999
Finance	MS	2022-04-11	83.580002	84.019997	85.82	83.019997
Finance	MS	2022-04-12	83.760002	83.93	85.980003	83.540001
Finance	MS	2022-04-13	82.93	84.129997	84.25	82.779999
Finance	MS	2022-04-14	86.010002	84.760002	87.900002	84.589996
Finance	MS	2022-04-18	84.389999	86.480003	87.18	84.32
Finance	MS	2022-04-19	87.010002	88.910004	89.110001	86.919998
Finance	MS	2022-04-20	89.610001	90.610001	91.580002	89.610001
Finance	MS	2022-04-21	91.529999	88.910004	92.93	88.709999
Finance	MS	2022-04-22	88.120003	84.739998	88.209999	84.629997
Finance	MS	2022-04-25	84.029999	85.050003	85.309998	82.889999
Finance	MS	2022-04-26	84.290001	82.370003	85.220001	82.279999
Finance	MS	2022-04-27	82.379997	82.209999	83.669998	81.809998
Finance	MS	2022-04-28	82.699997	83.400002	83.849998	81.610001
Finance	MS	2022-04-29	83.059998	80.589996	83.739998	80.309998
Finance	MS	2022-05-02	80.589996	81.959999	82.139999	80.029999
Finance	MS	2022-05-03	82.489998	83.75	84.809998	82.25
Finance	MS	2022-05-04	84.07	87.220001	87.529999	83.940002
Finance	MS	2022-05-05	85.75	84.940002	86.160004	83.410004
Finance	MS	2022-05-06	84.139999	84.230003	84.57	82.309998
Finance	MS	2022-05-09	82.540001	81.150002	83.239998	80.720001
Finance	MS	2022-05-10	82.010002	80.260002	82.660004	78.720001
Finance	MS	2022-05-11	80.07	78.889999	82.059998	78.760002
Finance	MS	2022-05-12	78.050003	78.589996	79.519997	76.75
Finance	MS	2022-05-13	79.599998	80.540001	81.5	79.470001
Finance	MS	2022-05-16	80.389999	79.900002	80.93	78.849998
Finance	MS	2022-05-17	81.639999	82.93	83.260002	81.330002
Finance	MS	2022-05-18	81.900002	80.690002	82.220001	80.32
Finance	MS	2022-05-19	79.730003	79.959999	81.18	79.5
Finance	MS	2022-05-20	80.620003	79.370003	81.209999	77.57
Finance	MS	2022-05-23	80.790001	82.309998	83.339996	80.099998
Finance	MS	2022-05-24	81.800003	81.959999	82.220001	80.050003
Finance	MS	2022-05-25	81.279999	82.230003	82.82	81.0
Finance	MS	2022-05-26	83.349998	85.0	85.550003	83.239998
Finance	MS	2022-05-27	85.57	86.449997	86.480003	84.919998
Finance	MS	2022-05-31	85.459999	86.139999	86.82	84.93
Finance	MS	2022-06-01	86.440002	85.0	86.779999	83.709999
Finance	MS	2022-06-02	85.18	85.199997	85.379997	83.669998
Finance	MS	2022-06-03	84.169998	84.120003	84.989998	83.68
Finance	MS	2022-06-06	85.199997	84.870003	86.279999	84.739998
Finance	MS	2022-06-07	84.150002	85.330002	85.400002	83.879997
Finance	MS	2022-06-08	84.5	83.199997	85.129997	82.739998
Finance	MS	2022-06-09	82.699997	81.160004	82.879997	81.150002
Finance	MS	2022-06-10	79.540001	77.400002	79.709999	76.949997
Finance	MS	2022-06-13	75.019997	75.18	76.260002	74.139999
Finance	MS	2022-06-14	75.419998	74.959999	76.769997	74.269997
Finance	MS	2022-06-15	75.800003	76.019997	77.199997	74.330002
Finance	MS	2022-06-16	74.089996	73.949997	74.360001	72.489998
Finance	MS	2022-06-17	73.809998	72.900002	74.620003	72.660004
Finance	MS	2022-06-21	75.07	74.629997	75.25	74.160004
Finance	MS	2022-06-22	73.639999	74.400002	74.910004	73.089996
Finance	MS	2022-06-23	74.410004	73.970001	74.529999	72.230003
Finance	MS	2022-06-24	75.599998	77.82	78.550003	75.019997
Finance	MS	2022-06-27	78.400002	77.440002	78.400002	76.910004
Finance	MS	2022-06-28	80.379997	78.160004	81.220001	78.050003
Finance	MS	2022-06-29	78.279999	78.190002	79.290001	77.510002
Finance	MS	2022-06-30	76.57	76.059998	76.830002	74.529999
Finance	MS	2022-07-01	75.760002	76.75	77.050003	74.68
Finance	MS	2022-07-05	75.059998	76.110001	76.129997	73.599998
Finance	MS	2022-07-06	75.760002	75.449997	76.169998	74.690002
Finance	MS	2022-07-07	76.290001	76.989998	77.209999	76.129997
Finance	MS	2022-07-08	77.389999	76.730003	77.519997	76.400002
Finance	MS	2022-07-11	75.860001	75.82	76.360001	75.279999
Finance	MS	2022-07-12	75.199997	75.940002	77.260002	75.059998
Finance	MS	2022-07-13	75.239998	74.980003	75.5	74.010002
Finance	MS	2022-07-14	74.010002	74.690002	75.07	72.050003
Finance	MS	2022-07-15	75.940002	78.050003	78.769997	75.660004
Finance	MS	2022-07-18	79.5	78.860001	80.400002	78.419998
Finance	MS	2022-07-19	79.860001	81.650002	81.989998	79.830002
