Category	Ticker	Date	Open	Close	High	Low	AggrPercent
Health	UNH	2023-03-06	481.369995	480.779999	484.350006	479.0	-0.1226
Health	UNH	2023-03-07	482.980011	473.880005	483.820007	472.559998	-1.8841
Health	UNH	2023-03-08	471.75	470.600006	475.390015	466.76001	-0.2438
Health	UNH	2023-03-09	473.950012	464.910004	473.950012	463.75	-1.9074
Health	UNH	2023-03-10	462.769989	460.329987	468.859985	457.589996	-0.5273
Health	UNH	2023-03-11	460.71	462.0	469.61	458.12	0.28
Health	UNH	2023-03-12	459.68	462.84	469.99	458.38	0.6874
Health	UNH	2023-03-13	458.649994	463.679993	470.369995	458.649994	1.0967
Health	UNH	2023-03-14	464.649994	464.579987	469.839996	459.049988	-0.0151
Health	UNH	2023-03-15	460.98999	465.429993	468.880005	459.23999	0.9631
Health	UNH	2023-03-16	464.709991	472.019989	473.390015	463.100006	1.573
Health	UNH	2023-03-17	471.390015	469.5	472.01001	466.299988	-0.4009
Health	UNH	2023-03-18	470.7	473.23	475.92	468.15	0.5375
Health	UNH	2023-03-19	470.35	475.09	477.87	469.07	1.0078
Health	UNH	2023-03-20	470.0	476.959991	479.820007	470.0	1.4808
Health	UNH	2023-03-21	478.390015	480.100006	481.450012	475.720001	0.3574
Health	UNH	2023-03-22	481.950012	475.519989	485.73999	474.820007	-1.3342
Health	UNH	2023-03-23	477.410004	469.910004	480.670013	466.670013	-1.571
Health	UNH	2023-03-24	468.980011	475.98999	476.880005	467.589996	1.4947
Health	UNH	2023-03-25	477.26	478.94	481.59	473.09	0.352
Health	UNH	2023-03-26	481.4	480.42	483.94	475.84	-0.2036
Health	UNH	2023-03-27	485.549988	481.899994	486.290009	478.589996	-0.7517
Health	UNH	2023-03-28	482.0	472.579987	483.790009	470.690002	-1.9544
Health	UNH	2023-03-29	475.109985	466.589996	475.880005	464.950012	-1.7933
Health	UNH	2023-03-30	466.570007	470.059998	470.410004	461.079987	0.748
Health	UNH	2023-03-31	471.519989	472.589996	476.0	470.100006	0.2269
Finance	MS	2021-03-31	78.669998	77.660004	79.0	77.650002	-1.2838
Finance	MS	2021-04-01	77.879997	78.220001	78.279999	77.5	0.4366
Finance	MS	2021-04-02	78.54	78.11	78.79	77.67	-0.5475
Finance	MS	2021-04-03	78.87	78.06	79.05	77.75	-1.027
Finance	MS	2021-04-04	79.03	78.03	79.18	77.79	-1.2653
Finance	MS	2021-04-05	79.199997	78.0	79.309998	77.830002	-1.5151
Finance	MS	2021-04-06	77.800003	79.089996	79.110001	77.510002	1.6581
Finance	MS	2021-04-07	79.040001	79.040001	79.720001	78.449997	0.0
Finance	MS	2021-04-08	78.5	80.199997	80.489998	78.160004	2.1656
Finance	MS	2021-04-09	80.480003	80.720001	80.730003	79.370003	0.2982
Finance	MS	2021-04-10	80.72	80.45	80.9	79.44	-0.3345
Finance	MS	2021-04-11	80.83	80.31	80.98	79.48	-0.6433
Finance	MS	2021-04-12	80.949997	80.18	81.07	79.519997	-0.9512
Finance	MS	2021-04-13	79.900002	79.529999	80.029999	78.959999	-0.4631
Finance	MS	2021-04-14	79.610001	80.790001	82.050003	79.300003	1.4822
Finance	MS	2021-04-15	81.349998	80.82	81.410004	79.849998	-0.6515
Finance	MS	2021-04-16	81.0	78.589996	81.68	77.760002	-2.9753
Finance	MS	2021-04-17	79.65	79.31	81.03	77.94	-0.4269
Finance	MS	2021-04-18	78.98	79.67	80.7	78.03	0.8736
Finance	MS	2021-04-19	78.300003	80.029999	80.370003	78.110001	2.2094
Finance	MS	2021-04-20	79.309998	77.290001	79.629997	76.599998	-2.547
Finance	MS	2021-04-21	76.730003	79.25	79.339996	76.25	3.2842
Finance	MS	2021-04-22	78.919998	78.290001	79.5	78.150002	-0.7983
Finance	MS	2021-04-23	78.290001	80.949997	81.300003	78.290001	3.3976
Finance	MS	2021-04-24	80.05	81.23	81.86	79.83	1.4741
Finance	MS	2021-04-25	80.93	81.37	82.14	80.6	0.5437
Finance	MS	2021-04-26	81.809998	81.519997	82.419998	81.379997	-0.3545
Finance	MS	2021-04-27	81.410004	81.959999	82.050003	81.199997	0.6756
Finance	MS	2021-04-28	82.400002	82.730003	82.949997	82.07	0.4005
Finance	MS	2021-04-29	83.199997	83.639999	83.790001	82.129997	0.5288
Finance	MS	2021-04-30	82.889999	82.550003	83.279999	82.230003	-0.4102
Finance	MS	2021-05-01	83.0	82.51	83.38	82.27	-0.5904
Finance	MS	2021-05-02	83.06	82.48	83.43	82.29	-0.6983
Finance	MS	2021-05-03	83.110001	82.459999	83.489998	82.300003	-0.7821
Finance	MS	2021-05-04	82.089996	82.639999	82.830002	80.75	0.67
Finance	MS	2021-05-05	82.910004	84.510002	84.839996	82.239998	1.9298
Finance	MS	2021-05-06	84.93	86.830002	86.910004	84.400002	2.2371
Finance	MS	2021-05-07	85.480003	87.699997	88.040001	85.339996	2.5971
Finance	MS	2021-05-08	86.78	87.08	88.46	85.88	0.3457
Finance	MS	2021-05-09	87.42	86.78	88.67	86.16	-0.7321
Finance	MS	2021-05-10	88.07	86.470001	88.879997	86.43	-1.8167
Finance	MS	2021-05-11	85.059998	84.919998	85.940002	83.839996	-0.1646
Finance	MS	2021-05-12	85.400002	83.68	86.190002	83.360001	-2.0141
Finance	MS	2021-05-13	83.690002	84.860001	85.650002	83.410004	1.398
Finance	MS	2021-05-14	85.610001	87.349998	87.580002	85.610001	2.0325
Finance	MS	2021-05-15	86.2	87.72	87.85	85.96	1.7633
Finance	MS	2021-05-16	86.5	87.9	87.99	86.13	1.6185
Finance	MS	2021-05-17	86.790001	88.089996	88.120003	86.300003	1.4979
Finance	MS	2021-05-18	88.230003	86.970001	88.57	86.870003	-1.4281
Finance	MS	2021-05-19	85.309998	86.050003	86.099998	84.32	0.8674
Finance	MS	2021-05-20	86.18	86.470001	87.029999	85.32	0.3365
Finance	MS	2021-05-21	86.940002	88.339996	88.779999	86.730003	1.6103
Finance	MS	2021-05-22	87.83	89.01	89.49	87.53	1.3435
Finance	MS	2021-05-23	88.27	89.35	89.84	87.92	1.2235
Finance	MS	2021-05-24	88.709999	89.690002	90.199997	88.32	1.1047
Finance	MS	2021-05-25	90.279999	88.860001	91.349998	88.739998	-1.5729
Finance	MS	2021-05-26	88.660004	89.349998	89.849998	87.949997	0.7782
Finance	MS	2021-05-27	90.099998	90.300003	90.919998	88.589996	0.222
Finance	MS	2021-05-28	90.550003	90.949997	91.279999	89.900002	0.4417
Finance	MS	2021-05-29	91.47	91.53	92.29	90.89	0.0656
Finance	MS	2021-05-30	91.93	91.82	92.8	91.38	-0.1197
Finance	MS	2021-05-31	92.16	91.97	93.05	91.63	-0.2062
Finance	MS	2021-06-01	92.389999	92.110001	93.309998	91.870003	-0.3031
Finance	MS	2021-06-02	92.510002	92.760002	93.150002	91.559998	0.2702
Finance	MS	2021-06-03	92.330002	93.349998	93.919998	92.160004	1.1047
Finance	MS	2021-06-04	93.860001	93.959999	94.169998	92.639999	0.1065
Finance	MS	2021-06-05	94.05	93.58	94.22	92.69	-0.4997
Finance	MS	2021-06-06	94.14	93.39	94.24	92.71	-0.7967
Finance	MS	2021-06-07	94.230003	93.209999	94.269997	92.739998	-1.0825
Finance	MS	2021-06-08	92.349998	92.790001	93.190002	91.690002	0.4765
Finance	MS	2021-06-09	92.379997	92.669998	93.220001	91.790001	0.3139
Finance	MS	2021-06-10	93.5	91.68	93.980003	91.529999	-1.9465
Finance	MS	2021-06-11	91.720001	92.050003	92.559998	91.690002	0.3598
Finance	MS	2021-06-12	91.76	91.39	92.22	90.79	-0.4032
Finance	MS	2021-06-13	91.78	91.06	92.05	90.34	-0.7845
Finance	MS	2021-06-14	91.790001	90.720001	91.889999	89.889999	-1.1657
Finance	MS	2021-06-15	91.089996	90.699997	91.199997	89.900002	-0.4281
Finance	MS	2021-06-16	90.5	91.099998	91.639999	89.449997	0.663
Finance	MS	2021-06-17	91.739998	87.910004	91.75	87.059998	-4.1748
Finance	MS	2021-06-18	86.389999	84.089996	86.900002	83.910004	-2.6623
Finance	MS	2021-06-19	85.48	85.01	86.67	84.07	-0.5498
Finance	MS	2021-06-20	85.03	85.48	86.56	84.15	0.5292
Finance	MS	2021-06-21	84.57	85.940002	86.449997	84.220001	1.62
Finance	MS	2021-06-22	85.860001	85.699997	86.220001	84.980003	-0.1864
Finance	MS	2021-06-23	86.040001	85.870003	86.32	85.57	-0.1976
Finance	MS	2021-06-24	86.459999	87.080002	87.389999	85.839996	0.7171
Finance	MS	2021-06-25	87.529999	88.400002	88.620003	86.720001	0.9939
Finance	MS	2021-06-26	87.79	88.05	88.41	86.58	0.2962
Finance	MS	2021-06-27	87.92	87.87	88.3	86.5	-0.0569
Finance	MS	2021-06-28	88.059998	87.699997	88.199997	86.43	-0.4088
Finance	MS	2021-06-29	91.089996	90.639999	91.629997	89.779999	-0.494
Finance	MS	2021-06-30	90.169998	91.690002	91.910004	90.129997	1.6857
Finance	MS	2021-07-01	91.919998	92.019997	92.230003	91.050003	0.1088
Finance	MS	2021-07-02	91.900002	92.029999	92.080002	91.330002	0.1415
Finance	MS	2021-07-03	91.83	91.12	91.99	90.5	-0.7732
Finance	MS	2021-07-04	91.79	90.66	91.94	90.08	-1.2311
Finance	MS	2021-07-05	91.77	90.43	91.91	89.87	-1.4602
Finance	MS	2021-07-06	91.75	90.209999	91.889999	89.660004	-1.6785
Finance	MS	2021-07-07	89.639999	90.029999	90.459999	88.57	0.4351
Finance	MS	2021-07-08	88.099998	87.639999	88.639999	86.949997	-0.5221
Finance	MS	2021-07-09	89.360001	90.330002	90.620003	88.610001	1.0855
Finance	MS	2021-07-10	89.8	91.54	92.07	89.19	1.9376
Finance	MS	2021-07-11	90.02	92.15	92.79	89.48	2.3661
Finance	MS	2021-07-12	90.239998	92.75	93.519997	89.760002	2.7815
Finance	MS	2021-07-13	92.470001	93.209999	93.529999	91.739998	0.8003
Finance	MS	2021-07-14	93.120003	92.459999	93.830002	91.440002	-0.7088
Finance	MS	2021-07-15	91.360001	92.629997	94.059998	91.300003	1.3901
Finance	MS	2021-07-16	93.150002	91.25	93.419998	91.099998	-2.0397
Finance	MS	2021-07-17	91.33	90.3	91.56	89.34	-1.1278
Finance	MS	2021-07-18	90.42	89.82	90.63	88.46	-0.6636
Finance	MS	2021-07-19	89.510002	89.349998	89.690002	87.580002	-0.1788
Finance	MS	2021-07-20	89.139999	92.32	93.599998	89.0	3.5674
Finance	MS	2021-07-21	93.239998	95.68	96.050003	93.18	2.6169
Finance	MS	2021-07-22	95.419998	95.57	96.230003	94.839996	0.1572
Finance	MS	2021-07-23	96.279999	94.550003	97.169998	94.190002	-1.7968
Finance	MS	2021-07-24	95.33	95.55	96.92	94.27	0.2308
Finance	MS	2021-07-25	94.85	96.05	96.79	94.31	1.2652
Finance	MS	2021-07-26	94.370003	96.540001	96.660004	94.349998	2.2995
Finance	MS	2021-07-27	95.879997	96.480003	97.050003	95.519997	0.6258
Finance	MS	2021-07-28	96.510002	96.07	96.889999	95.550003	-0.4559
Finance	MS	2021-07-29	96.160004	96.279999	96.849998	95.529999	0.1248
Finance	MS	2021-07-30	95.940002	95.980003	97.209999	95.529999	0.0417
Finance	MS	2021-07-31	96.33	96.11	97.81	95.76	-0.2284
Finance	MS	2021-08-01	96.53	96.17	98.11	95.87	-0.3729
Finance	MS	2021-08-02	96.720001	96.230003	98.400002	95.980003	-0.5066
Finance	MS	2021-08-03	96.75	96.599998	97.029999	94.830002	-0.155
Finance	MS	2021-08-04	95.769997	96.290001	97.540001	95.559998	0.543
Finance	MS	2021-08-05	96.839996	97.830002	97.93	96.839996	1.0223
Finance	MS	2021-08-06	98.629997	99.730003	99.980003	98.290001	1.1153
Finance	MS	2021-08-07	99.1	100.24	100.49	98.63	1.1504
Finance	MS	2021-08-08	99.33	100.49	100.74	98.8	1.1678
Finance	MS	2021-08-09	99.57	100.739998	100.989998	98.970001	1.1751
Finance	MS	2021-08-10	100.739998	102.040001	102.93	100.589996	1.2905
Finance	MS	2021-08-11	102.279999	103.879997	103.93	101.849998	1.5643
Finance	MS	2021-08-12	103.529999	104.669998	104.720001	103.510002	1.1011
Finance	MS	2021-08-13	104.5	103.940002	104.769997	102.690002	-0.5359
Finance	MS	2021-08-14	103.85	103.83	104.29	102.44	-0.0193
Finance	MS	2021-08-15	103.53	103.78	104.06	102.32	0.2415
Finance	MS	2021-08-16	103.209999	103.720001	103.82	102.190002	0.4941
Finance	MS	2021-08-17	102.809998	102.870003	103.849998	101.599998	0.0584
Finance	MS	2021-08-18	102.379997	101.260002	103.059998	101.120003	-1.094
Finance	MS	2021-08-19	99.550003	99.730003	100.75	98.709999	0.1808
Finance	MS	2021-08-20	99.790001	100.660004	101.019997	99.510002	0.8718
Finance	MS	2021-08-21	100.89	101.41	101.95	100.62	0.5154
Finance	MS	2021-08-22	101.44	101.79	102.41	101.17	0.345
Finance	MS	2021-08-23	101.989998	102.160004	102.879997	101.720001	0.1667
Finance	MS	2021-08-24	102.690002	103.089996	103.440002	102.529999	0.3895
Finance	MS	2021-08-25	103.269997	104.089996	104.970001	103.040001	0.794
Finance	MS	2021-08-26	104.639999	103.839996	105.650002	103.669998	-0.7645
Finance	MS	2021-08-27	103.889999	105.449997	105.470001	103.68	1.5016
Finance	MS	2021-08-28	104.76	104.77	105.64	103.78	0.0095
Finance	MS	2021-08-29	105.19	104.43	105.72	103.83	-0.7225
Finance	MS	2021-08-30	105.629997	104.089996	105.809998	103.879997	-1.4579
Finance	MS	2021-08-31	104.269997	104.43	104.709999	103.370003	0.1535
Finance	MS	2021-09-01	104.540001	104.309998	105.080002	103.57	-0.22
Finance	MS	2021-09-02	105.010002	104.830002	105.510002	104.360001	-0.1714
Finance	MS	2021-09-03	104.739998	104.25	105.330002	103.769997	-0.4678
Finance	MS	2021-09-04	104.41	104.22	105.35	103.92	-0.182
Finance	MS	2021-09-05	104.25	104.2	105.36	104.0	-0.048
Finance	MS	2021-09-06	104.17	104.19	105.37	104.03	0.0192
Finance	MS	2021-09-07	104.080002	104.18	105.370003	104.07	0.0961
Finance	MS	2021-09-08	103.849998	103.57	104.57	103.07	-0.2696
Finance	MS	2021-09-09	103.349998	103.839996	105.230003	103.300003	0.4741
Finance	MS	2021-09-10	104.43	103.620003	104.790001	103.209999	-0.7756
Finance	MS	2021-09-11	104.13	104.01	104.65	103.22	-0.1152
Finance	MS	2021-09-12	103.98	104.21	104.58	103.22	0.2212
Finance	MS	2021-09-13	103.839996	104.400002	104.519997	103.220001	0.5393
Finance	MS	2021-09-14	104.349998	101.910004	105.400002	101.660004	-2.3383
Finance	MS	2021-09-15	102.160004	103.040001	103.339996	101.809998	0.8614
Finance	MS	2021-09-16	103.510002	102.470001	104.169998	101.75	-1.0047
Finance	MS	2021-09-17	102.129997	101.75	103.889999	101.410004	-0.3721
Finance	MS	2021-09-18	100.44	100.19	101.57	99.14	-0.2489
Finance	MS	2021-09-19	99.59	99.41	100.41	98.01	-0.1807
Finance	MS	2021-09-20	98.75	98.629997	99.25	96.870003	-0.1215
Finance	MS	2021-09-21	99.43	98.300003	99.730003	97.949997	-1.1365
Finance	MS	2021-09-22	99.43	100.800003	101.82	99.43	1.3779
Finance	MS	2021-09-23	101.760002	103.550003	103.989998	101.599998	1.759
Finance	MS	2021-09-24	103.389999	102.910004	104.129997	102.809998	-0.4643
Finance	MS	2021-09-25	103.62	104.01	104.94	103.32	0.3764
Finance	MS	2021-09-26	103.73	104.55	105.35	103.58	0.7905
Finance	MS	2021-09-27	103.849998	105.099998	105.760002	103.830002	1.2037
Finance	MS	2021-09-28	104.269997	102.040001	105.949997	101.720001	-2.1387
Finance	MS	2021-09-29	101.080002	99.550003	101.610001	99.110001	-1.5137
Finance	MS	2021-09-30	100.230003	97.309998	100.379997	96.25	-2.9133
Finance	MS	2021-10-01	97.93	99.050003	99.910004	97.059998	1.1437
Finance	MS	2021-10-02	98.49	98.1	100.21	97.01	-0.396
Finance	MS	2021-10-03	98.77	97.63	100.36	96.99	-1.1542
Finance	MS	2021-10-04	99.050003	97.150002	100.510002	96.970001	-1.9182
Finance	MS	2021-10-05	98.220001	99.199997	99.730003	97.470001	0.9978
Finance	MS	2021-10-06	98.220001	99.099998	99.459999	97.220001	0.8959
Finance	MS	2021-10-07	100.559998	98.800003	100.919998	98.690002	-1.7502
Finance	MS	2021-10-08	99.019997	100.040001	100.690002	98.389999	1.0301
Finance	MS	2021-10-09	99.55	98.67	100.69	97.8	-0.884
Finance	MS	2021-10-10	99.82	97.98	100.69	97.5	-1.8433
Finance	MS	2021-10-11	100.080002	97.290001	100.68	97.209999	-2.7878
Finance	MS	2021-10-12	97.290001	97.779999	98.720001	96.690002	0.5036
Finance	MS	2021-10-13	98.120003	98.57	99.18	96.68	0.4586
Finance	MS	2021-10-14	101.220001	101.010002	101.580002	97.809998	-0.2075
Finance	MS	2021-10-15	102.459999	102.139999	103.220001	101.849998	-0.3123
Finance	MS	2021-10-16	102.11	101.78	103.58	101.2	-0.3232
Finance	MS	2021-10-17	101.94	101.6	103.76	100.88	-0.3335
Finance	MS	2021-10-18	101.760002	101.410004	103.940002	100.550003	-0.3439
Finance	MS	2021-10-19	101.550003	101.75	102.449997	101.300003	0.1969
Finance	MS	2021-10-20	101.080002	100.660004	101.919998	99.93	-0.4155
Finance	MS	2021-10-21	100.360001	100.279999	101.75	99.57	-0.0797
Finance	MS	2021-10-22	100.739998	101.800003	102.239998	100.57	1.0522
Finance	MS	2021-10-23	101.52	101.86	102.49	101.12	0.3349
Finance	MS	2021-10-24	101.91	101.89	102.61	101.39	-0.0196
Finance	MS	2021-10-25	102.300003	101.910004	102.739998	101.660004	-0.3812
Finance	MS	2021-10-26	102.120003	103.470001	103.980003	101.690002	1.322
Finance	MS	2021-10-27	102.970001	101.870003	103.839996	101.830002	-1.0683
Finance	MS	2021-10-28	101.889999	102.5	102.629997	100.800003	0.5987
Finance	MS	2021-10-29	102.110001	102.779999	103.309998	101.93	0.6562
Finance	MS	2021-10-30	103.0	103.39	103.82	102.31	0.3786
Finance	MS	2021-10-31	103.44	103.69	104.08	102.5	0.2417
Finance	MS	2021-11-01	103.889999	104.0	104.330002	102.690002	0.1059
Finance	MS	2021-11-02	103.93	104.660004	105.339996	103.370003	0.7024
Finance	MS	2021-11-03	104.389999	102.610001	104.730003	101.879997	-1.7051
Finance	MS	2021-11-04	102.230003	99.790001	102.309998	98.169998	-2.3868
Finance	MS	2021-11-05	101.330002	99.870003	101.980003	99.730003	-1.4408
Finance	MS	2021-11-06	100.9	99.97	101.89	99.85	-0.9217
Finance	MS	2021-11-07	100.68	100.02	101.85	99.91	-0.6555
Finance	MS	2021-11-08	100.459999	100.07	101.800003	99.970001	-0.3882
Finance	MS	2021-11-09	99.459999	99.709999	100.309998	98.279999	0.2514
Finance	MS	2021-11-10	98.739998	97.769997	99.620003	97.720001	-0.9824
Finance	MS	2021-11-11	98.040001	98.879997	99.309998	97.470001	0.8568
Finance	MS	2021-11-12	99.209999	99.849998	99.889999	98.050003	0.6451
Finance	MS	2021-11-13	99.62	100.03	100.35	99.01	0.4116
Finance	MS	2021-11-14	99.82	100.12	100.58	99.48	0.3005
Finance	MS	2021-11-15	100.029999	100.209999	100.800003	99.959999	0.1799
Finance	MS	2021-11-16	100.0	100.690002	101.559998	99.510002	0.69
Finance	MS	2021-11-17	100.510002	97.68	100.629997	97.349998	-2.8156
Finance	MS	2021-11-18	97.93	97.68	98.260002	96.489998	-0.2553
Finance	MS	2021-11-19	96.220001	96.910004	97.879997	94.949997	0.7171
Finance	MS	2021-11-20	97.26	98.12	99.2	96.38	0.8842
Finance	MS	2021-11-21	97.78	98.72	99.86	97.1	0.9613
Finance	MS	2021-11-22	98.290001	99.32	100.529999	97.82	1.0479
Finance	MS	2021-11-23	100.309998	101.860001	102.129997	100.18	1.5452
Finance	MS	2021-11-24	101.839996	101.120003	102.230003	100.110001	-0.707
Finance	MS	2021-11-25	99.94	99.53	100.2	97.99	-0.4102
Finance	MS	2021-11-26	98.050003	97.93	98.160004	95.870003	-0.1224
Finance	MS	2021-11-27	98.55	97.58	98.88	95.92	-0.9843
Finance	MS	2021-11-28	98.8	97.41	99.24	95.94	-1.4069
Finance	MS	2021-11-29	99.040001	97.230003	99.599998	95.959999	-1.8275
Finance	MS	2021-11-30	96.43	94.82	96.5	93.879997	-1.6696
Finance	MS	2021-12-01	96.980003	95.260002	98.610001	95.260002	-1.7736
Finance	MS	2021-12-02	96.0	98.860001	99.75	95.300003	2.9792
Finance	MS	2021-12-03	100.040001	98.209999	100.870003	96.849998	-1.8293
Finance	MS	2021-12-04	100.02	98.74	100.79	97.83	-1.2797
Finance	MS	2021-12-05	100.01	99.0	100.75	98.32	-1.0099
Finance	MS	2021-12-06	100.0	99.269997	100.709999	98.800003	-0.73
Finance	MS	2021-12-07	100.370003	102.5	103.110001	100.339996	2.1221
Finance	MS	2021-12-08	102.660004	101.25	103.160004	101.230003	-1.3735
Finance	MS	2021-12-09	100.769997	100.580002	101.82	100.25	-0.1885
Finance	MS	2021-12-10	100.940002	98.43	101.260002	98.379997	-2.4866
Finance	MS	2021-12-11	99.55	97.8	99.73	97.59	-1.7579
Finance	MS	2021-12-12	98.85	97.48	98.96	97.2	-1.3859
Finance	MS	2021-12-13	98.150002	97.169998	98.199997	96.800003	-0.9985
Finance	MS	2021-12-14	96.75	98.82	99.440002	96.57	2.1395
Finance	MS	2021-12-15	99.120003	99.43	99.830002	97.129997	0.3127
Finance	MS	2021-12-16	101.290001	100.300003	101.419998	99.660004	-0.9774
Finance	MS	2021-12-17	99.470001	97.129997	99.519997	96.809998	-2.3525
Finance	MS	2021-12-18	97.54	96.25	97.7	95.51	-1.3225
Finance	MS	2021-12-19	96.58	95.81	96.79	94.86	-0.7973
Finance	MS	2021-12-20	95.610001	95.370003	95.889999	94.209999	-0.251
Finance	MS	2021-12-21	96.18	97.769997	98.510002	96.07	1.6531
Finance	MS	2021-12-22	97.690002	98.300003	98.68	97.459999	0.6244
Finance	MS	2021-12-23	99.010002	99.339996	99.970001	98.769997	0.3333
Finance	MS	2021-12-24	99.37	99.87	100.25	98.94	0.5032
Finance	MS	2021-12-25	99.55	100.14	100.39	99.03	0.5927
Finance	MS	2021-12-26	99.64	100.27	100.46	99.07	0.6323
Finance	MS	2021-12-27	99.720001	100.400002	100.529999	99.110001	0.6819
Finance	MS	2021-12-28	100.599998	99.970001	101.0	99.580002	-0.6262
Finance	MS	2021-12-29	100.050003	98.730003	100.510002	98.690002	-1.3193
Finance	MS	2021-12-30	98.860001	98.800003	99.970001	98.720001	-0.0607
Finance	MS	2021-12-31	98.730003	98.160004	99.209999	97.480003	-0.5773
Finance	MS	2022-01-01	99.03	99.18	100.31	98.39	0.1515
Finance	MS	2022-01-02	99.18	99.69	100.86	98.85	0.5142
Finance	MS	2022-01-03	99.330002	100.190002	101.400002	99.300003	0.8658
Finance	MS	2022-01-04	102.0	104.260002	104.68	101.980003	2.2157
Finance	MS	2022-01-05	103.699997	101.68	105.029999	101.57	-1.9479
Finance	MS	2022-01-06	104.120003	103.419998	104.209999	100.620003	-0.6723
Finance	MS	2022-01-07	103.510002	104.050003	104.529999	102.93	0.5217
Finance	MS	2022-01-08	104.12	104.09	104.81	102.88	-0.0288
Finance	MS	2022-01-09	104.42	104.11	104.95	102.86	-0.2969
Finance	MS	2022-01-10	104.720001	104.129997	105.099998	102.830002	-0.5634
Finance	MS	2022-01-11	104.160004	105.919998	106.089996	103.580002	1.6897
Finance	MS	2022-01-12	106.050003	103.050003	106.470001	102.349998	-2.8289
Finance	MS	2022-01-13	103.43	102.550003	104.349998	102.139999	-0.8508
Finance	MS	2022-01-14	99.75	98.879997	100.470001	97.389999	-0.8722
Finance	MS	2022-01-15	97.84	96.44	98.46	95.17	-1.4309
Finance	MS	2022-01-16	96.89	95.23	97.45	94.06	-1.7133
Finance	MS	2022-01-17	96.41	94.62	96.95	93.5	-1.8567
Finance	MS	2022-01-18	95.93	94.010002	96.440002	92.940002	-2.0015
Finance	MS	2022-01-19	98.010002	95.730003	98.25	94.959999	-2.3263
Finance	MS	2022-01-20	96.599998	99.830002	101.959999	96.599998	3.3437
Finance	MS	2022-01-21	98.139999	98.860001	99.559998	96.349998	0.7336
Finance	MS	2022-01-22	97.08	98.47	98.94	95.01	1.4318
Finance	MS	2022-01-23	96.55	98.28	98.63	94.34	1.7918
Finance	MS	2022-01-24	96.019997	98.080002	98.32	93.68	2.1454
Finance	MS	2022-01-25	96.580002	99.040001	99.830002	95.010002	2.5471
Finance	MS	2022-01-26	100.150002	100.169998	101.75	98.900002	0.02
Finance	MS	2022-01-27	101.309998	101.150002	102.230003	99.660004	-0.1579
Finance	MS	2022-01-28	99.099998	101.800003	101.919998	98.150002	2.7245
Finance	MS	2022-01-29	100.03	102.17	102.33	99.22	2.1394
Finance	MS	2022-01-30	100.5	102.36	102.53	99.75	1.8507
Finance	MS	2022-01-31	100.970001	102.540001	102.739998	100.279999	1.5549
Finance	MS	2022-02-01	102.959999	103.949997	104.099998	102.239998	0.9615
Finance	MS	2022-02-02	103.800003	103.919998	104.300003	102.300003	0.1156
Finance	MS	2022-02-03	103.669998	102.290001	104.099998	102.129997	-1.3311
Finance	MS	2022-02-04	102.150002	104.110001	105.019997	102.07	1.9187
Finance	MS	2022-02-05	103.1	104.65	105.6	102.85	1.5034
Finance	MS	2022-02-06	103.58	104.92	105.89	103.24	1.2937
Finance	MS	2022-02-07	104.050003	105.18	106.18	103.639999	1.086
Finance	MS	2022-02-08	105.970001	106.349998	107.32	105.32	0.3586
Finance	MS	2022-02-09	106.93	108.730003	109.080002	106.849998	1.6833
Finance	MS	2022-02-10	108.190002	107.57	109.730003	107.150002	-0.5731
Finance	MS	2022-02-11	107.0	104.57	108.389999	103.82	-2.271
Finance	MS	2022-02-12	105.51	103.57	106.44	102.71	-1.8387
Finance	MS	2022-02-13	104.77	103.07	105.47	102.15	-1.6226
Finance	MS	2022-02-14	104.029999	102.57	104.5	101.599998	-1.4034
Finance	MS	2022-02-15	103.519997	103.43	104.349998	102.120003	-0.0869
Finance	MS	2022-02-16	102.5	101.150002	103.040001	100.669998	-1.3171
Finance	MS	2022-02-17	100.019997	96.150002	100.209999	95.889999	-3.8692
Finance	MS	2022-02-18	95.260002	95.419998	96.040001	93.110001	0.168
Finance	MS	2022-02-19	94.97	95.08	96.4	93.51	0.1158
Finance	MS	2022-02-20	94.83	94.91	96.58	93.71	0.0844
Finance	MS	2022-02-21	94.75	94.83	96.67	93.81	0.0844
Finance	MS	2022-02-22	94.68	94.75	96.769997	93.900002	0.0739
Finance	MS	2022-02-23	95.699997	93.550003	95.720001	93.080002	-2.2466
Finance	MS	2022-02-24	89.849998	91.809998	92.18	88.529999	2.1814
Finance	MS	2022-02-25	92.07	94.550003	94.699997	91.629997	2.6936
Finance	MS	2022-02-26	91.83	92.65	93.46	90.77	0.893
Finance	MS	2022-02-27	91.71	91.69	92.84	90.34	-0.0218
Finance	MS	2022-02-28	91.589996	90.739998	92.220001	89.919998	-0.928
Finance	MS	2022-03-01	90.0	87.629997	90.0	86.489998	-2.6333
Finance	MS	2022-03-02	88.059998	88.379997	89.279999	87.019997	0.3634
Finance	MS	2022-03-03	89.68	87.779999	90.25	87.07	-2.1186
Finance	MS	2022-03-04	86.199997	86.360001	86.900002	84.760002	0.1856
Finance	MS	2022-03-05	85.61	84.9	86.49	84.09	-0.8293
Finance	MS	2022-03-06	85.32	84.17	86.29	83.75	-1.3479
Finance	MS	2022-03-07	85.029999	83.449997	86.080002	83.419998	-1.8582
Finance	MS	2022-03-08	83.629997	83.309998	85.75	81.970001	-0.3826
